name, screen_number, X, Y, surface_level_m_above_datum, screen_top_m_above_datum, screen_bottom_m_above_datum,begin_date,end_date
B39D2692-01_exported,   -0.05,158165.00,432611.00,    5.23,    5.18,   -0.05,1-1-1998,7-9-2023

Date(dd-mm-yyyy HH:MM:SS),head(m above datum)
11-8-1998  08:00:00,  2.9263
12-8-1998  08:00:00,  2.8795
13-8-1998  08:00:00,  2.8275
14-8-1998  08:00:00,  2.8246
15-8-1998  08:00:00,  2.7910
16-8-1998  08:00:00,  2.7325
17-8-1998  08:00:00,  2.7310
18-8-1998  08:00:00,  2.7004
19-8-1998  08:00:00,  2.6965
20-8-1998  08:00:00,  2.6416
21-8-1998  08:00:00,  2.6315
22-8-1998  08:00:00,  2.6561
23-8-1998  08:00:00,  2.6912
24-8-1998  08:00:00,  2.7467
25-8-1998  08:00:00,  2.8323
26-8-1998  08:00:00,  2.8770
27-8-1998  08:00:00,  2.8853
28-8-1998  08:00:00,  3.0039
29-8-1998  08:00:00,  3.1253
30-8-1998  08:00:00,  3.1732
31-8-1998  08:00:00,  3.1886
1-9-1998  08:00:00,  3.1603
2-9-1998  08:00:00,  3.1374
3-9-1998  08:00:00,  3.0948
4-9-1998  08:00:00,  3.0947
5-9-1998  08:00:00,  3.0926
6-9-1998  08:00:00,  3.1124
7-9-1998  08:00:00,  3.0779
8-9-1998  08:00:00,  3.1084
9-9-1998  08:00:00,  3.2006
10-9-1998  08:00:00,  3.3295
11-9-1998  08:00:00,  3.4940
12-9-1998  08:00:00,  3.5042
13-9-1998  08:00:00,  3.4810
14-9-1998  08:00:00,  3.5655
15-9-1998  08:00:00,  3.6835
16-9-1998  08:00:00,  4.1330
17-9-1998  08:00:00,  4.9164
18-9-1998  08:00:00,  5.2736
19-9-1998  08:00:00,  5.3594
20-9-1998  08:00:00,  5.3704
21-9-1998  08:00:00,  5.2083
22-9-1998  08:00:00,  5.0009
23-9-1998  08:00:00,  4.7849
24-9-1998  08:00:00,  4.5368
25-9-1998  08:00:00,  4.3056
26-9-1998  08:00:00,  4.1099
27-9-1998  08:00:00,  3.9445
28-9-1998  08:00:00,  3.8344
29-9-1998  08:00:00,  3.7507
30-9-1998  08:00:00,  3.6870
1-10-1998  08:00:00,  3.6326
2-10-1998  08:00:00,  3.5915
3-10-1998  08:00:00,  3.5938
4-10-1998  08:00:00,  3.6346
5-10-1998  08:00:00,  3.6985
6-10-1998  08:00:00,  3.7803
7-10-1998  08:00:00,  3.8045
8-10-1998  08:00:00,  3.7912
9-10-1998  08:00:00,  3.8353
10-10-1998  08:00:00,  3.9389
11-10-1998  08:00:00,  4.0536
12-10-1998  08:00:00,  4.1617
13-10-1998  08:00:00,  4.2103
14-10-1998  08:00:00,  4.2588
15-10-1998  08:00:00,  4.2895
16-10-1998  08:00:00,  4.3434
17-10-1998  08:00:00,  4.3876
18-10-1998  08:00:00,  4.3754
19-10-1998  08:00:00,  4.2983
20-10-1998  08:00:00,  4.2254
21-10-1998  08:00:00,  4.1500
22-10-1998  08:00:00,  4.0857
23-10-1998  08:00:00,  4.0522
24-10-1998  08:00:00,  4.0170
25-10-1998  08:00:00,  4.0265
26-10-1998  08:00:00,  4.1819
27-10-1998  08:00:00,  4.5414
28-10-1998  08:00:00,  5.0265
29-10-1998  08:00:00,  5.4275
30-10-1998  08:00:00,  5.7922
31-10-1998  08:00:00,  6.2419
1-11-1998  08:00:00,  6.6048
2-11-1998  08:00:00,  6.8443
3-11-1998  08:00:00,  7.1164
4-11-1998  08:00:00,  7.2296
5-11-1998  08:00:00,  7.2489
6-11-1998  08:00:00,  7.1342
7-11-1998  08:00:00,  6.9670
8-11-1998  08:00:00,  6.8270
9-11-1998  08:00:00,  6.7092
10-11-1998  08:00:00,  6.5657
11-11-1998  08:00:00,  6.4177
12-11-1998  08:00:00,  6.3230
13-11-1998  08:00:00,  6.2300
14-11-1998  08:00:00,  6.1303
15-11-1998  08:00:00,  6.0726
16-11-1998  08:00:00,  6.0230
17-11-1998  08:00:00,  5.9669
18-11-1998  08:00:00,  5.9499
19-11-1998  08:00:00,  5.9665
20-11-1998  08:00:00,  5.9733
21-11-1998  08:00:00,  5.8960
22-11-1998  08:00:00,  5.7636
23-11-1998  08:00:00,  5.5639
24-11-1998  08:00:00,  5.3391
25-11-1998  08:00:00,  5.1413
26-11-1998  08:00:00,  4.9832
27-11-1998  08:00:00,  4.8345
28-11-1998  08:00:00,  4.7290
29-11-1998  08:00:00,  4.6417
30-11-1998  08:00:00,  4.5893
1-12-1998  08:00:00,  4.5629
2-12-1998  08:00:00,  4.5258
3-12-1998  08:00:00,  4.4550
4-12-1998  08:00:00,  4.4102
5-12-1998  08:00:00,  4.3309
6-12-1998  08:00:00,  4.2563
7-12-1998  08:00:00,  4.1747
8-12-1998  08:00:00,  4.0915
9-12-1998  08:00:00,  4.0472
10-12-1998  08:00:00,  4.0032
11-12-1998  08:00:00,  3.9908
12-12-1998  08:00:00,  3.9651
13-12-1998  08:00:00,  3.9786
14-12-1998  08:00:00,  4.1199
15-12-1998  08:00:00,  4.6906
16-12-1998  08:00:00,  5.4310
17-12-1998  08:00:00,  5.7762
18-12-1998  08:00:00,  5.8616
19-12-1998  08:00:00,  5.7729
20-12-1998  08:00:00,  5.6057
21-12-1998  08:00:00,  5.4210
22-12-1998  08:00:00,  5.3216
23-12-1998  08:00:00,  5.2541
24-12-1998  08:00:00,  5.1508
25-12-1998  08:00:00,  5.0155
26-12-1998  08:00:00,  4.8430
27-12-1998  08:00:00,  4.7359
28-12-1998  08:00:00,  4.6491
29-12-1998  08:00:00,  4.6580
30-12-1998  08:00:00,  4.7794
31-12-1998  08:00:00,  4.7877
1-1-1999  08:00:00,  4.7023
2-1-1999  08:00:00,  4.5776
3-1-1999  08:00:00,  4.4569
4-1-1999  08:00:00,  4.3682
5-1-1999  08:00:00,  4.3393
6-1-1999  08:00:00,  4.3917
7-1-1999  08:00:00,  4.5416
8-1-1999  08:00:00,  4.6011
9-1-1999  08:00:00,  4.6395
10-1-1999  08:00:00,  4.6296
11-1-1999  08:00:00,  4.6923
12-1-1999  08:00:00,  4.9086
13-1-1999  08:00:00,  5.0656
14-1-1999  08:00:00,  5.0444
15-1-1999  08:00:00,  4.9905
16-1-1999  08:00:00,  4.8855
17-1-1999  08:00:00,  4.8999
18-1-1999  08:00:00,  5.0705
19-1-1999  08:00:00,  5.1677
20-1-1999  08:00:00,  5.1091
21-1-1999  08:00:00,  4.9908
22-1-1999  08:00:00,  4.8540
23-1-1999  08:00:00,  4.7053
24-1-1999  08:00:00,  4.5486
25-1-1999  08:00:00,  4.4145
26-1-1999  08:00:00,  4.3306
27-1-1999  08:00:00,  4.2987
28-1-1999  08:00:00,  4.3168
29-1-1999  08:00:00,  4.4555
30-1-1999  08:00:00,  4.8962
31-1-1999  08:00:00,  5.3251
1-2-1999  08:00:00,  5.5014
2-2-1999  08:00:00,  5.4572
3-2-1999  08:00:00,  5.2534
4-2-1999  08:00:00,  5.0296
5-2-1999  08:00:00,  4.8464
6-2-1999  08:00:00,  4.7559
7-2-1999  08:00:00,  4.7053
8-2-1999  08:00:00,  4.8092
9-2-1999  08:00:00,  5.0703
10-2-1999  08:00:00,  5.2644
11-2-1999  08:00:00,  5.3321
12-2-1999  08:00:00,  5.2290
13-2-1999  08:00:00,  5.0654
14-2-1999  08:00:00,  4.9046
15-2-1999  08:00:00,  4.7512
16-2-1999  08:00:00,  4.5811
17-2-1999  08:00:00,  4.4891
18-2-1999  08:00:00,  4.4324
19-2-1999  08:00:00,  4.3819
20-2-1999  08:00:00,  4.3804
21-2-1999  08:00:00,  4.5219
22-2-1999  08:00:00,  5.0290
23-2-1999  08:00:00,  5.8555
24-2-1999  08:00:00,  6.4429
25-2-1999  08:00:00,  6.7115
26-2-1999  08:00:00,  6.8931
27-2-1999  08:00:00,  6.9110
28-2-1999  08:00:00,  6.8125
1-3-1999  08:00:00,  6.7218
2-3-1999  08:00:00,  6.5857
3-3-1999  08:00:00,  6.4978
4-3-1999  08:00:00,  6.5389
5-3-1999  08:00:00,  6.6379
6-3-1999  08:00:00,  6.6918
7-3-1999  08:00:00,  6.6859
8-3-1999  08:00:00,  6.6730
9-3-1999  08:00:00,  6.6057
10-3-1999  08:00:00,  6.4822
11-3-1999  08:00:00,  6.3291
12-3-1999  08:00:00,  6.2616
13-3-1999  08:00:00,  6.3352
14-3-1999  08:00:00,  6.4294
15-3-1999  08:00:00,  6.4033
16-3-1999  08:00:00,  6.2611
17-3-1999  08:00:00,  6.1032
18-3-1999  08:00:00,  5.9343
19-3-1999  08:00:00,  5.7739
20-3-1999  08:00:00,  5.6560
21-3-1999  08:00:00,  5.5324
22-3-1999  08:00:00,  5.3998
23-3-1999  08:00:00,  5.3063
24-3-1999  08:00:00,  5.2552
25-3-1999  08:00:00,  5.2395
26-3-1999  08:00:00,  5.2888
27-3-1999  08:00:00,  5.3049
28-3-1999  08:00:00,  5.2258
29-3-1999  08:00:00,  5.1101
30-3-1999  08:00:00,  5.1220
31-3-1999  08:00:00,  5.3768
1-4-1999  08:00:00,  5.4590
2-4-1999  08:00:00,  5.3168
3-4-1999  08:00:00,  5.1108
4-4-1999  08:00:00,  4.9616
5-4-1999  08:00:00,  4.8472
6-4-1999  08:00:00,  4.7641
7-4-1999  08:00:00,  4.7449
8-4-1999  08:00:00,  4.7265
9-4-1999  08:00:00,  4.7364
10-4-1999  08:00:00,  4.7871
11-4-1999  08:00:00,  4.9011
12-4-1999  08:00:00,  5.0452
13-4-1999  08:00:00,  5.1307
14-4-1999  08:00:00,  5.1551
15-4-1999  08:00:00,  5.1371
16-4-1999  08:00:00,  5.2230
17-4-1999  08:00:00,  5.4881
18-4-1999  08:00:00,  5.6525
19-4-1999  08:00:00,  5.6273
20-4-1999  08:00:00,  5.5195
21-4-1999  08:00:00,  5.4074
22-4-1999  08:00:00,  5.3313
23-4-1999  08:00:00,  5.2875
24-4-1999  08:00:00,  5.2756
25-4-1999  08:00:00,  5.2194
26-4-1999  08:00:00,  5.1584
27-4-1999  08:00:00,  5.0846
28-4-1999  08:00:00,  4.9929
29-4-1999  08:00:00,  4.9071
30-4-1999  08:00:00,  4.8214
1-5-1999  08:00:00,  4.7364
2-5-1999  08:00:00,  4.6618
3-5-1999  08:00:00,  4.6182
4-5-1999  08:00:00,  4.5993
5-5-1999  08:00:00,  4.6164
6-5-1999  08:00:00,  4.6583
7-5-1999  08:00:00,  4.6461
8-5-1999  08:00:00,  4.6176
9-5-1999  08:00:00,  4.5978
10-5-1999  08:00:00,  4.6154
11-5-1999  08:00:00,  4.6746
12-5-1999  08:00:00,  4.7892
13-5-1999  08:00:00,  4.8562
14-5-1999  08:00:00,  4.8601
15-5-1999  08:00:00,  4.8610
16-5-1999  08:00:00,  5.0336
17-5-1999  08:00:00,  5.3412
18-5-1999  08:00:00,  5.6020
19-5-1999  08:00:00,  5.7718
20-5-1999  08:00:00,  5.8331
21-5-1999  08:00:00,  5.8219
22-5-1999  08:00:00,  5.7309
23-5-1999  08:00:00,  5.6393
24-5-1999  08:00:00,  5.5579
25-5-1999  08:00:00,  5.5766
26-5-1999  08:00:00,  5.6196
27-5-1999  08:00:00,  5.6578
28-5-1999  08:00:00,  5.6935
29-5-1999  08:00:00,  5.6697
30-5-1999  08:00:00,  5.6058
31-5-1999  08:00:00,  5.5445
1-6-1999  08:00:00,  5.5066
2-6-1999  08:00:00,  5.4362
3-6-1999  08:00:00,  5.3689
4-6-1999  08:00:00,  5.3163
5-6-1999  08:00:00,  5.2890
6-6-1999  08:00:00,  5.3333
7-6-1999  08:00:00,  5.3275
8-6-1999  08:00:00,  5.2899
9-6-1999  08:00:00,  5.2966
10-6-1999  08:00:00,  5.3187
11-6-1999  08:00:00,  5.2650
12-6-1999  08:00:00,  5.2444
13-6-1999  08:00:00,  5.2322
14-6-1999  08:00:00,  5.2273
15-6-1999  08:00:00,  5.2310
16-6-1999  08:00:00,  5.2374
17-6-1999  08:00:00,  5.1963
18-6-1999  08:00:00,  5.1117
19-6-1999  08:00:00,  5.1000
20-6-1999  08:00:00,  5.0714
21-6-1999  08:00:00,  5.0447
22-6-1999  08:00:00,  4.9868
23-6-1999  08:00:00,  4.9132
24-6-1999  08:00:00,  4.8318
25-6-1999  08:00:00,  4.7628
26-6-1999  08:00:00,  4.7290
27-6-1999  08:00:00,  4.7239
28-6-1999  08:00:00,  4.6993
29-6-1999  08:00:00,  4.6604
30-6-1999  08:00:00,  4.6129
1-7-1999  08:00:00,  4.5424
2-7-1999  08:00:00,  4.4932
3-7-1999  08:00:00,  4.4858
4-7-1999  08:00:00,  4.4596
5-7-1999  08:00:00,  4.4231
6-7-1999  08:00:00,  4.3937
7-7-1999  08:00:00,  4.3616
8-7-1999  08:00:00,  4.3106
9-7-1999  08:00:00,  4.4659
10-7-1999  08:00:00,  4.5269
11-7-1999  08:00:00,  4.5099
12-7-1999  08:00:00,  4.4581
13-7-1999  08:00:00,  4.3751
14-7-1999  08:00:00,  4.3964
15-7-1999  08:00:00,  4.4199
16-7-1999  08:00:00,  4.4877
17-7-1999  08:00:00,  4.5330
18-7-1999  08:00:00,  4.6514
19-7-1999  08:00:00,  4.7305
20-7-1999  08:00:00,  4.6889
21-7-1999  08:00:00,  4.5878
22-7-1999  08:00:00,  4.4753
23-7-1999  08:00:00,  4.3524
24-7-1999  08:00:00,  4.2840
25-7-1999  08:00:00,  4.2538
26-7-1999  08:00:00,  4.1508
27-7-1999  08:00:00,  4.0579
28-7-1999  08:00:00,  3.9765
29-7-1999  08:00:00,  3.8834
30-7-1999  08:00:00,  3.8029
31-7-1999  08:00:00,  3.7416
1-8-1999  08:00:00,  3.7044
2-8-1999  08:00:00,  3.6680
3-8-1999  08:00:00,  3.6418
4-8-1999  08:00:00,  3.6054
5-8-1999  08:00:00,  3.5737
6-8-1999  08:00:00,  3.5753
7-8-1999  08:00:00,  3.5807
8-8-1999  08:00:00,  3.5779
9-8-1999  08:00:00,  3.5767
10-8-1999  08:00:00,  3.5858
11-8-1999  08:00:00,  3.6100
12-8-1999  08:00:00,  3.6206
13-8-1999  08:00:00,  3.5976
14-8-1999  08:00:00,  3.6024
15-8-1999  08:00:00,  3.6604
16-8-1999  08:00:00,  3.7624
17-8-1999  08:00:00,  3.8121
18-8-1999  08:00:00,  3.8576
19-8-1999  08:00:00,  3.8568
20-8-1999  08:00:00,  3.8392
21-8-1999  08:00:00,  3.8155
22-8-1999  08:00:00,  3.8283
23-8-1999  08:00:00,  3.7672
24-8-1999  08:00:00,  3.7312
25-8-1999  08:00:00,  3.7653
26-8-1999  08:00:00,  3.7646
27-8-1999  08:00:00,  3.7178
28-8-1999  08:00:00,  3.6761
29-8-1999  08:00:00,  3.6534
30-8-1999  08:00:00,  3.6137
31-8-1999  08:00:00,  3.6107
1-9-1999  08:00:00,  3.6065
2-9-1999  08:00:00,  3.5883
3-9-1999  08:00:00,  3.5529
4-9-1999  08:00:00,  3.5122
5-9-1999  08:00:00,  3.4897
6-9-1999  08:00:00,  3.4553
7-9-1999  08:00:00,  3.4354
8-9-1999  08:00:00,  3.3870
9-9-1999  08:00:00,  3.3515
10-9-1999  08:00:00,  3.3342
11-9-1999  08:00:00,  3.2982
12-9-1999  08:00:00,  3.2445
13-9-1999  08:00:00,  3.1903
14-9-1999  08:00:00,  3.1377
15-9-1999  08:00:00,  3.0863
16-9-1999  08:00:00,  3.0589
17-9-1999  08:00:00,  3.0290
18-9-1999  08:00:00,  2.9688
19-9-1999  08:00:00,  2.9842
20-9-1999  08:00:00,  2.9526
21-9-1999  08:00:00,  2.9194
22-9-1999  08:00:00,  2.9108
23-9-1999  08:00:00,  2.9071
24-9-1999  08:00:00,  2.9338
25-9-1999  08:00:00,  2.9851
26-9-1999  08:00:00,  3.0561
27-9-1999  08:00:00,  3.1214
28-9-1999  08:00:00,  3.1849
29-9-1999  08:00:00,  3.2947
30-9-1999  08:00:00,  3.4193
1-10-1999  08:00:00,  3.5386
2-10-1999  08:00:00,  3.6727
3-10-1999  08:00:00,  3.7217
4-10-1999  08:00:00,  3.8663
5-10-1999  08:00:00,  3.9312
6-10-1999  08:00:00,  3.9188
7-10-1999  08:00:00,  3.8734
8-10-1999  08:00:00,  3.8911
9-10-1999  08:00:00,  3.9082
10-10-1999  08:00:00,  3.9559
11-10-1999  08:00:00,  3.9231
12-10-1999  08:00:00,  3.8352
13-10-1999  08:00:00,  3.7530
14-10-1999  08:00:00,  3.6894
15-10-1999  08:00:00,  3.6317
16-10-1999  08:00:00,  3.5851
17-10-1999  08:00:00,  3.5328
18-10-1999  08:00:00,  3.4866
19-10-1999  08:00:00,  3.4466
20-10-1999  08:00:00,  3.4075
21-10-1999  08:00:00,  3.3835
22-10-1999  08:00:00,  3.3406
23-10-1999  08:00:00,  3.3112
24-10-1999  08:00:00,  3.2934
25-10-1999  08:00:00,  3.2753
26-10-1999  08:00:00,  3.2746
27-10-1999  08:00:00,  3.3173
28-10-1999  08:00:00,  3.3692
29-10-1999  08:00:00,  3.4059
30-10-1999  08:00:00,  3.5411
31-10-1999  08:00:00,  3.5275
1-11-1999  08:00:00,  3.5061
2-11-1999  08:00:00,  3.4833
3-11-1999  08:00:00,  3.5100
4-11-1999  08:00:00,  3.4979
5-11-1999  08:00:00,  3.5207
6-11-1999  08:00:00,  3.5521
7-11-1999  08:00:00,  3.5907
8-11-1999  08:00:00,  3.5902
9-11-1999  08:00:00,  3.5963
10-11-1999  08:00:00,  3.5681
11-11-1999  08:00:00,  3.5351
12-11-1999  08:00:00,  3.5265
13-11-1999  08:00:00,  3.5245
14-11-1999  08:00:00,  3.6441
15-11-1999  08:00:00,  3.8343
16-11-1999  08:00:00,  3.8204
17-11-1999  08:00:00,  3.7395
18-11-1999  08:00:00,  3.6519
19-11-1999  08:00:00,  3.6055
20-11-1999  08:00:00,  3.5727
21-11-1999  08:00:00,  3.5184
22-11-1999  08:00:00,  3.5058
23-11-1999  08:00:00,  3.4779
24-11-1999  08:00:00,  3.5024
25-11-1999  08:00:00,  3.4955
26-11-1999  08:00:00,  3.4842
27-11-1999  08:00:00,  3.4811
28-11-1999  08:00:00,  3.4958
29-11-1999  08:00:00,  3.4948
30-11-1999  08:00:00,  3.5130
1-12-1999  08:00:00,  3.5047
2-12-1999  08:00:00,  3.5001
3-12-1999  08:00:00,  3.4938
4-12-1999  08:00:00,  3.4820
5-12-1999  08:00:00,  3.4628
6-12-1999  08:00:00,  3.4728
7-12-1999  08:00:00,  3.5554
8-12-1999  08:00:00,  3.6793
9-12-1999  08:00:00,  3.8888
10-12-1999  08:00:00,  3.9660
11-12-1999  08:00:00,  3.9744
12-12-1999  08:00:00,  4.0092
13-12-1999  08:00:00,  4.1785
14-12-1999  08:00:00,  4.6269
15-12-1999  08:00:00,  5.3111
16-12-1999  08:00:00,  5.6242
17-12-1999  08:00:00,  5.8108
18-12-1999  08:00:00,  5.7921
19-12-1999  08:00:00,  5.6205
20-12-1999  08:00:00,  5.4024
21-12-1999  08:00:00,  5.3749
22-12-1999  08:00:00,  5.5640
