Titel: ART_DIVER
Gebruikersnaam: 
Periode aangevraagd:
Datum: 2023/11/05 19:11:14
Referentie: cm NAP

LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,KABELLENGTE,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
HBpb003-1,001,HBpb003-1,169967.06,433090.67,730,,792,471,394,294,2021/09/23,

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (cm NAP),BIJZONDERHEID
HBpb003-1,001,2022/01/26 11:54:55,531,
HBpb003-1,001,2022/01/26 12:54:55,532,
HBpb003-1,001,2022/01/26 13:54:55,532,
HBpb003-1,001,2022/01/26 14:54:55,532,
HBpb003-1,001,2022/01/26 15:54:54,531,
HBpb003-1,001,2022/01/26 16:54:54,532,
HBpb003-1,001,2022/01/26 17:54:54,531,
HBpb003-1,001,2022/01/26 18:54:54,531,
HBpb003-1,001,2022/01/26 19:54:54,531,
HBpb003-1,001,2022/01/26 20:54:55,531,
HBpb003-1,001,2022/01/26 22:54:54,531,
HBpb003-1,001,2022/01/26 23:54:54,531,
HBpb003-1,001,2022/01/27 00:54:54,531,
HBpb003-1,001,2022/01/27 01:54:54,531,
HBpb003-1,001,2022/01/27 02:54:54,531,
HBpb003-1,001,2022/01/27 03:54:54,532,
HBpb003-1,001,2022/01/27 04:54:54,532,
HBpb003-1,001,2022/01/27 05:54:54,532,
HBpb003-1,001,2022/01/27 06:54:54,532,
HBpb003-1,001,2022/01/27 07:54:54,532,
HBpb003-1,001,2022/01/27 08:54:54,531,
HBpb003-1,001,2022/01/27 09:54:54,531,
HBpb003-1,001,2022/01/27 10:54:54,531,
HBpb003-1,001,2022/01/27 11:54:54,530,
HBpb003-1,001,2022/01/27 12:54:54,530,
HBpb003-1,001,2022/01/27 13:54:54,530,
HBpb003-1,001,2022/01/27 14:54:54,530,
HBpb003-1,001,2022/01/27 15:54:54,529,
HBpb003-1,001,2022/01/27 16:54:54,529,
HBpb003-1,001,2022/01/27 17:54:54,529,
HBpb003-1,001,2022/01/27 18:54:54,527,
HBpb003-1,001,2022/01/27 19:54:54,527,
HBpb003-1,001,2022/01/27 20:54:54,527,
HBpb003-1,001,2022/01/27 21:54:54,526,
HBpb003-1,001,2022/01/27 22:54:54,526,
HBpb003-1,001,2022/01/27 23:54:54,526,
HBpb003-1,001,2022/01/28 00:54:54,526,
HBpb003-1,001,2022/01/28 01:54:54,526,
HBpb003-1,001,2022/01/28 02:54:54,526,
HBpb003-1,001,2022/01/28 03:54:54,525,
HBpb003-1,001,2022/01/28 04:54:54,526,
HBpb003-1,001,2022/01/28 05:54:54,526,
HBpb003-1,001,2022/01/28 06:54:54,525,
HBpb003-1,001,2022/01/28 07:54:54,525,
HBpb003-1,001,2022/01/28 08:54:54,525,
HBpb003-1,001,2022/01/28 09:54:54,525,
HBpb003-1,001,2022/01/28 10:54:54,525,
HBpb003-1,001,2022/01/28 11:54:53,526,
HBpb003-1,001,2022/01/28 12:54:53,527,
HBpb003-1,001,2022/01/28 14:54:53,528,
HBpb003-1,001,2022/01/28 15:54:53,528,
HBpb003-1,001,2022/01/28 16:54:53,528,
HBpb003-1,001,2022/01/28 17:54:53,527,
HBpb003-1,001,2022/01/28 18:54:53,527,
HBpb003-1,001,2022/01/28 19:54:53,527,
HBpb003-1,001,2022/01/28 20:54:53,526,
HBpb003-1,001,2022/01/28 21:54:53,526,
HBpb003-1,001,2022/01/28 22:54:53,526,
HBpb003-1,001,2022/01/28 23:54:53,526,
HBpb003-1,001,2022/01/29 00:54:53,526,
HBpb003-1,001,2022/01/29 01:54:53,526,
HBpb003-1,001,2022/01/29 02:54:53,527,
HBpb003-1,001,2022/01/29 03:54:53,527,
HBpb003-1,001,2022/01/29 04:54:53,527,
HBpb003-1,001,2022/01/29 05:54:53,527,
HBpb003-1,001,2022/01/29 06:54:53,526,
HBpb003-1,001,2022/01/29 07:54:53,527,
HBpb003-1,001,2022/01/29 08:54:53,526,
HBpb003-1,001,2022/01/29 09:54:53,526,
HBpb003-1,001,2022/01/29 10:54:53,526,
HBpb003-1,001,2022/01/29 12:54:53,526,
HBpb003-1,001,2022/01/29 13:54:53,526,
HBpb003-1,001,2022/01/29 14:54:53,525,
HBpb003-1,001,2022/01/29 15:54:53,525,
HBpb003-1,001,2022/01/29 16:54:53,525,
HBpb003-1,001,2022/01/29 17:54:53,524,
HBpb003-1,001,2022/01/29 18:54:53,523,
HBpb003-1,001,2022/01/29 19:54:52,523,
HBpb003-1,001,2022/01/29 20:54:52,522,
HBpb003-1,001,2022/01/29 22:54:52,522,
HBpb003-1,001,2022/01/29 23:54:52,522,
HBpb003-1,001,2022/01/30 00:54:52,522,
HBpb003-1,001,2022/01/30 01:54:52,522,
HBpb003-1,001,2022/01/30 02:54:52,521,
HBpb003-1,001,2022/01/30 03:54:52,521,
HBpb003-1,001,2022/01/30 04:54:52,521,
HBpb003-1,001,2022/01/30 05:54:52,521,
HBpb003-1,001,2022/01/30 06:54:52,521,
HBpb003-1,001,2022/01/30 07:54:52,521,
HBpb003-1,001,2022/01/30 08:54:52,521,
HBpb003-1,001,2022/01/30 09:54:52,521,
HBpb003-1,001,2022/01/30 10:54:52,520,
HBpb003-1,001,2022/01/30 11:54:52,521,
HBpb003-1,001,2022/01/30 12:54:52,521,
HBpb003-1,001,2022/01/30 13:54:52,521,
HBpb003-1,001,2022/01/30 14:54:52,521,
HBpb003-1,001,2022/01/30 15:54:52,521,
HBpb003-1,001,2022/01/30 16:54:52,522,
HBpb003-1,001,2022/01/30 17:54:52,522,
HBpb003-1,001,2022/01/30 18:54:52,522,
HBpb003-1,001,2022/01/30 19:54:52,522,
HBpb003-1,001,2022/01/30 20:54:52,522,
HBpb003-1,001,2022/01/30 22:54:52,523,
HBpb003-1,001,2022/01/30 23:54:52,525,
HBpb003-1,001,2022/01/31 00:54:52,525,
HBpb003-1,001,2022/01/31 01:54:52,526,
HBpb003-1,001,2022/01/31 02:54:52,527,
HBpb003-1,001,2022/01/31 03:54:52,527,
HBpb003-1,001,2022/01/31 04:54:52,526,
HBpb003-1,001,2022/01/31 05:54:52,526,
HBpb003-1,001,2022/01/31 06:54:52,526,
HBpb003-1,001,2022/01/31 08:54:52,525,
HBpb003-1,001,2022/01/31 09:54:52,525,
HBpb003-1,001,2022/01/31 10:54:52,524,
HBpb003-1,001,2022/01/31 11:54:52,523,
HBpb003-1,001,2022/01/31 12:54:51,522,
HBpb003-1,001,2022/01/31 13:54:51,522,
HBpb003-1,001,2022/01/31 14:54:51,521,
HBpb003-1,001,2022/01/31 15:54:51,520,
HBpb003-1,001,2022/01/31 16:54:51,520,
HBpb003-1,001,2022/01/31 17:54:51,519,
HBpb003-1,001,2022/01/31 18:54:51,519,
HBpb003-1,001,2022/01/31 19:54:51,518,
HBpb003-1,001,2022/01/31 20:54:51,518,
HBpb003-1,001,2022/01/31 21:54:51,518,
HBpb003-1,001,2022/01/31 22:54:51,518,
HBpb003-1,001,2022/01/31 23:54:51,518,
HBpb003-1,001,2022/02/01 00:54:51,518,
HBpb003-1,001,2022/02/01 01:54:51,518,
HBpb003-1,001,2022/02/01 02:54:51,519,
HBpb003-1,001,2022/02/01 03:54:51,519,
HBpb003-1,001,2022/02/01 04:54:51,520,
HBpb003-1,001,2022/02/01 05:54:51,520,
HBpb003-1,001,2022/02/01 06:54:51,521,
HBpb003-1,001,2022/02/01 07:54:51,521,
HBpb003-1,001,2022/02/01 08:54:51,521,
HBpb003-1,001,2022/02/01 09:54:51,522,
HBpb003-1,001,2022/02/01 10:54:51,522,
HBpb003-1,001,2022/02/01 11:54:51,522,
HBpb003-1,001,2022/02/01 12:54:51,522,
HBpb003-1,001,2022/02/01 13:54:51,522,
HBpb003-1,001,2022/02/01 14:54:51,522,
HBpb003-1,001,2022/02/01 15:54:51,522,
HBpb003-1,001,2022/02/01 16:54:51,521,
HBpb003-1,001,2022/02/01 17:54:51,521,
HBpb003-1,001,2022/02/01 18:54:51,520,
HBpb003-1,001,2022/02/01 19:54:51,520,
HBpb003-1,001,2022/02/01 20:54:51,520,
HBpb003-1,001,2022/02/01 21:54:51,520,
HBpb003-1,001,2022/02/01 22:54:51,520,
HBpb003-1,001,2022/02/01 23:54:51,519,
HBpb003-1,001,2022/02/02 00:54:51,520,
HBpb003-1,001,2022/02/02 02:54:51,520,
HBpb003-1,001,2022/02/02 03:54:51,520,
HBpb003-1,001,2022/02/02 04:54:51,520,
HBpb003-1,001,2022/02/02 05:54:51,520,
HBpb003-1,001,2022/02/02 06:54:50,520,
HBpb003-1,001,2022/02/02 07:54:50,519,
HBpb003-1,001,2022/02/02 08:54:51,519,
HBpb003-1,001,2022/02/02 09:54:50,519,
HBpb003-1,001,2022/02/02 10:54:50,519,
HBpb003-1,001,2022/02/02 11:54:50,519,
HBpb003-1,001,2022/02/02 12:54:50,519,
HBpb003-1,001,2022/02/02 13:54:50,519,
HBpb003-1,001,2022/02/02 14:54:50,519,
HBpb003-1,001,2022/02/02 15:54:50,519,
HBpb003-1,001,2022/02/02 16:54:50,519,
HBpb003-1,001,2022/02/02 17:54:50,519,
HBpb003-1,001,2022/02/02 18:54:50,519,
HBpb003-1,001,2022/02/02 19:54:50,519,
HBpb003-1,001,2022/02/02 20:54:50,519,
HBpb003-1,001,2022/02/02 22:54:50,519,
HBpb003-1,001,2022/02/02 23:54:50,519,
HBpb003-1,001,2022/02/03 00:54:50,519,
HBpb003-1,001,2022/02/03 01:54:50,520,
HBpb003-1,001,2022/02/03 02:54:50,520,
HBpb003-1,001,2022/02/03 03:54:50,521,
HBpb003-1,001,2022/02/03 04:54:50,521,
HBpb003-1,001,2022/02/03 05:54:50,521,
HBpb003-1,001,2022/02/03 06:54:50,522,
HBpb003-1,001,2022/02/03 07:54:50,522,
HBpb003-1,001,2022/02/03 08:54:50,522,
HBpb003-1,001,2022/02/03 09:54:50,522,
HBpb003-1,001,2022/02/03 10:54:50,522,
HBpb003-1,001,2022/02/03 11:54:50,522,
HBpb003-1,001,2022/02/03 12:54:50,522,
HBpb003-1,001,2022/02/03 14:54:49,522,
HBpb003-1,001,2022/02/03 15:54:49,522,
HBpb003-1,001,2022/02/03 16:54:49,522,
HBpb003-1,001,2022/02/03 17:54:49,522,
HBpb003-1,001,2022/02/03 18:54:49,522,
HBpb003-1,001,2022/02/03 19:54:49,522,
HBpb003-1,001,2022/02/03 20:54:49,522,
HBpb003-1,001,2022/02/03 21:54:49,522,
HBpb003-1,001,2022/02/03 22:54:49,522,
HBpb003-1,001,2022/02/03 23:54:49,522,
HBpb003-1,001,2022/02/04 00:54:49,522,
HBpb003-1,001,2022/02/04 01:54:49,522,
HBpb003-1,001,2022/02/04 02:54:49,522,
HBpb003-1,001,2022/02/04 03:54:49,522,
HBpb003-1,001,2022/02/04 04:54:49,523,
HBpb003-1,001,2022/02/04 05:54:49,522,
HBpb003-1,001,2022/02/04 06:54:49,523,
HBpb003-1,001,2022/02/04 07:54:49,523,
HBpb003-1,001,2022/02/04 08:54:49,523,
HBpb003-1,001,2022/02/04 09:54:49,523,
HBpb003-1,001,2022/02/04 10:54:49,524,
HBpb003-1,001,2022/02/04 11:54:49,524,
HBpb003-1,001,2022/02/04 12:54:49,525,
HBpb003-1,001,2022/02/04 13:54:49,525,
HBpb003-1,001,2022/02/04 14:54:49,525,
HBpb003-1,001,2022/02/04 15:54:49,523,
HBpb003-1,001,2022/02/04 16:54:49,522,
HBpb003-1,001,2022/02/04 17:54:49,521,
HBpb003-1,001,2022/02/04 18:54:49,521,
HBpb003-1,001,2022/02/04 20:54:49,521,
HBpb003-1,001,2022/02/04 21:54:49,521,
HBpb003-1,001,2022/02/04 22:54:49,521,
HBpb003-1,001,2022/02/04 23:54:49,521,
HBpb003-1,001,2022/02/05 00:54:49,520,
HBpb003-1,001,2022/02/05 01:54:49,521,
HBpb003-1,001,2022/02/05 02:54:49,521,
HBpb003-1,001,2022/02/05 03:54:49,521,
HBpb003-1,001,2022/02/05 04:54:48,521,
HBpb003-1,001,2022/02/05 05:54:48,521,
HBpb003-1,001,2022/02/05 06:54:48,521,
HBpb003-1,001,2022/02/05 07:54:48,521,
HBpb003-1,001,2022/02/05 08:54:48,522,
HBpb003-1,001,2022/02/05 09:54:48,522,
HBpb003-1,001,2022/02/05 10:54:48,522,
HBpb003-1,001,2022/02/05 11:54:48,522,
HBpb003-1,001,2022/02/05 12:54:48,523,
HBpb003-1,001,2022/02/05 13:54:48,523,
HBpb003-1,001,2022/02/05 14:54:48,524,
HBpb003-1,001,2022/02/05 15:54:48,524,
HBpb003-1,001,2022/02/05 16:54:48,524,
HBpb003-1,001,2022/02/05 17:54:48,525,
HBpb003-1,001,2022/02/05 18:54:48,525,
HBpb003-1,001,2022/02/05 19:54:48,525,
HBpb003-1,001,2022/02/05 20:54:48,525,
HBpb003-1,001,2022/02/05 22:54:48,526,
HBpb003-1,001,2022/02/05 23:54:48,526,
HBpb003-1,001,2022/02/06 00:54:48,527,
HBpb003-1,001,2022/02/07 11:54:47,557,
HBpb003-1,001,2022/02/07 12:54:47,557,
HBpb003-1,001,2022/02/07 13:54:47,556,
HBpb003-1,001,2022/02/07 14:54:47,556,
HBpb003-1,001,2022/02/07 15:54:47,556,
HBpb003-1,001,2022/02/07 16:54:47,556,
HBpb003-1,001,2022/02/07 17:54:47,556,
HBpb003-1,001,2022/02/07 18:54:47,556,
HBpb003-1,001,2022/02/07 19:54:47,556,
HBpb003-1,001,2022/02/07 20:54:47,556,
HBpb003-1,001,2022/02/07 21:54:47,556,
HBpb003-1,001,2022/02/07 22:54:47,557,
HBpb003-1,001,2022/02/07 23:54:47,557,
HBpb003-1,001,2022/02/08 00:54:47,557,
HBpb003-1,001,2022/02/08 01:54:47,557,
HBpb003-1,001,2022/02/08 02:54:47,557,
HBpb003-1,001,2022/02/08 03:54:47,557,
HBpb003-1,001,2022/02/08 04:54:47,557,
HBpb003-1,001,2022/02/08 05:54:47,557,
HBpb003-1,001,2022/02/08 06:54:47,557,
HBpb003-1,001,2022/02/08 07:54:47,557,
HBpb003-1,001,2022/02/08 08:54:46,557,
HBpb003-1,001,2022/02/08 09:54:46,557,
HBpb003-1,001,2022/02/08 10:54:46,557,
HBpb003-1,001,2022/02/08 11:54:46,557,
HBpb003-1,001,2022/02/08 12:54:46,557,
HBpb003-1,001,2022/02/08 13:54:46,557,
HBpb003-1,001,2022/02/08 14:54:46,557,
HBpb003-1,001,2022/02/08 15:54:46,557,
HBpb003-1,001,2022/02/08 16:54:46,557,
HBpb003-1,001,2022/02/08 17:54:46,557,
HBpb003-1,001,2022/02/08 18:54:46,557,
HBpb003-1,001,2022/02/08 19:54:46,557,
HBpb003-1,001,2022/02/08 20:54:46,557,
HBpb003-1,001,2022/02/08 21:54:46,557,
HBpb003-1,001,2022/02/08 22:54:46,558,
HBpb003-1,001,2022/02/08 23:54:46,558,
HBpb003-1,001,2022/02/09 00:54:46,558,
HBpb003-1,001,2022/02/09 01:54:46,558,
HBpb003-1,001,2022/02/09 02:54:46,558,
HBpb003-1,001,2022/02/09 03:54:46,559,
HBpb003-1,001,2022/02/09 04:54:46,559,
HBpb003-1,001,2022/02/09 05:54:46,560,
HBpb003-1,001,2022/02/09 06:54:46,560,
HBpb003-1,001,2022/02/09 07:54:46,560,
HBpb003-1,001,2022/02/09 08:54:46,560,
HBpb003-1,001,2022/02/09 09:54:46,560,
HBpb003-1,001,2022/02/09 10:54:46,560,
HBpb003-1,001,2022/02/09 11:54:46,560,
HBpb003-1,001,2022/02/09 12:54:46,561,
HBpb003-1,001,2022/02/09 14:54:46,561,
HBpb003-1,001,2022/02/09 15:54:45,561,
HBpb003-1,001,2022/02/09 16:54:45,561,
HBpb003-1,001,2022/02/09 17:54:45,562,
HBpb003-1,001,2022/02/09 18:54:46,562,
HBpb003-1,001,2022/02/09 19:54:45,562,
HBpb003-1,001,2022/02/09 20:54:45,562,
HBpb003-1,001,2022/02/09 21:54:45,563,
HBpb003-1,001,2022/02/09 22:54:45,563,
HBpb003-1,001,2022/02/09 23:54:45,563,
HBpb003-1,001,2022/02/10 00:54:45,564,
HBpb003-1,001,2022/02/10 01:54:45,565,
HBpb003-1,001,2022/02/10 02:54:45,565,
HBpb003-1,001,2022/02/10 03:54:45,566,
HBpb003-1,001,2022/02/10 04:54:45,565,
HBpb003-1,001,2022/02/10 05:54:45,566,
HBpb003-1,001,2022/02/10 06:54:45,566,
HBpb003-1,001,2022/02/10 07:54:45,566,
HBpb003-1,001,2022/02/10 08:54:45,566,
HBpb003-1,001,2022/02/10 09:54:45,566,
HBpb003-1,001,2022/02/10 10:54:45,566,
HBpb003-1,001,2022/02/10 11:54:45,566,
HBpb003-1,001,2022/02/10 12:54:45,566,
HBpb003-1,001,2022/02/10 13:54:45,566,
HBpb003-1,001,2022/02/10 14:54:45,567,
HBpb003-1,001,2022/02/10 15:54:45,567,
HBpb003-1,001,2022/02/10 16:54:45,567,
HBpb003-1,001,2022/02/10 17:54:45,567,
HBpb003-1,001,2022/02/10 18:54:45,567,
HBpb003-1,001,2022/02/10 19:54:45,567,
HBpb003-1,001,2022/02/10 20:54:45,567,
HBpb003-1,001,2022/02/10 21:54:45,567,
HBpb003-1,001,2022/02/10 22:54:45,568,
HBpb003-1,001,2022/02/10 23:54:45,568,
HBpb003-1,001,2022/02/11 00:54:45,568,
HBpb003-1,001,2022/02/11 01:54:45,569,
HBpb003-1,001,2022/02/11 02:54:44,569,
HBpb003-1,001,2022/02/11 03:54:44,569,
HBpb003-1,001,2022/02/11 04:54:44,569,
HBpb003-1,001,2022/02/11 05:54:44,569,
HBpb003-1,001,2022/02/11 06:54:44,569,
HBpb003-1,001,2022/02/11 07:54:44,568,
HBpb003-1,001,2022/02/11 08:54:44,567,
HBpb003-1,001,2022/02/11 09:54:44,568,
HBpb003-1,001,2022/02/11 10:54:44,568,
HBpb003-1,001,2022/02/11 11:54:44,567,
HBpb003-1,001,2022/02/11 12:54:44,568,
HBpb003-1,001,2022/02/11 13:54:44,568,
HBpb003-1,001,2022/02/11 14:54:44,568,
HBpb003-1,001,2022/02/11 15:54:44,568,
HBpb003-1,001,2022/02/11 16:54:44,568,
HBpb003-1,001,2022/02/11 18:54:44,569,
HBpb003-1,001,2022/02/11 19:54:44,568,
HBpb003-1,001,2022/02/11 20:54:44,569,
HBpb003-1,001,2022/02/11 21:54:44,569,
HBpb003-1,001,2022/02/11 22:54:44,569,
HBpb003-1,001,2022/02/11 23:54:44,569,
HBpb003-1,001,2022/02/12 00:54:44,570,
HBpb003-1,001,2022/02/12 02:54:44,570,
HBpb003-1,001,2022/02/12 03:54:44,571,
HBpb003-1,001,2022/02/12 04:54:44,571,
HBpb003-1,001,2022/02/12 05:54:44,572,
HBpb003-1,001,2022/02/12 06:54:44,572,
HBpb003-1,001,2022/02/12 07:54:44,572,
HBpb003-1,001,2022/02/12 08:54:44,572,
HBpb003-1,001,2022/02/12 09:54:44,572,
HBpb003-1,001,2022/02/12 10:54:44,572,
HBpb003-1,001,2022/02/12 11:54:44,573,
HBpb003-1,001,2022/02/12 12:54:44,573,
HBpb003-1,001,2022/02/12 13:54:44,574,
HBpb003-1,001,2022/02/12 14:54:44,574,
HBpb003-1,001,2022/02/12 15:54:44,574,
HBpb003-1,001,2022/02/12 16:54:44,574,
HBpb003-1,001,2022/02/12 17:54:44,573,
HBpb003-1,001,2022/02/12 18:54:44,573,
HBpb003-1,001,2022/02/12 19:54:44,573,
HBpb003-1,001,2022/02/12 20:54:44,573,
HBpb003-1,001,2022/02/12 21:54:44,573,
HBpb003-1,001,2022/02/12 22:54:44,573,
HBpb003-1,001,2022/02/12 23:54:44,573,
HBpb003-1,001,2022/02/13 00:54:44,573,
HBpb003-1,001,2022/02/13 01:54:44,573,
HBpb003-1,001,2022/02/13 02:54:44,573,
HBpb003-1,001,2022/02/13 03:54:44,574,
HBpb003-1,001,2022/02/13 04:54:44,574,
HBpb003-1,001,2022/02/13 05:54:44,574,
HBpb003-1,001,2022/02/13 06:54:44,574,
HBpb003-1,001,2022/02/13 07:54:44,573,
HBpb003-1,001,2022/02/13 08:54:44,573,
HBpb003-1,001,2022/02/13 09:54:44,573,
HBpb003-1,001,2022/02/13 10:54:44,574,
HBpb003-1,001,2022/02/13 11:54:44,574,
HBpb003-1,001,2022/02/13 12:54:44,574,
HBpb003-1,001,2022/02/13 13:54:44,574,
HBpb003-1,001,2022/02/13 14:54:44,575,
HBpb003-1,001,2022/02/13 15:54:43,575,
HBpb003-1,001,2022/02/13 16:54:43,575,
HBpb003-1,001,2022/02/13 17:54:43,575,
HBpb003-1,001,2022/02/13 18:54:43,574,
HBpb003-1,001,2022/02/13 19:54:43,574,
HBpb003-1,001,2022/02/13 20:54:43,574,
HBpb003-1,001,2022/02/13 21:54:43,574,
HBpb003-1,001,2022/02/13 22:54:43,574,
HBpb003-1,001,2022/02/13 23:54:43,573,
HBpb003-1,001,2022/02/14 00:54:43,574,
HBpb003-1,001,2022/02/14 01:54:43,574,
HBpb003-1,001,2022/02/14 02:54:43,574,
HBpb003-1,001,2022/02/14 03:54:43,574,
HBpb003-1,001,2022/02/14 04:54:43,574,
HBpb003-1,001,2022/02/14 05:54:43,574,
HBpb003-1,001,2022/02/14 06:54:43,573,
HBpb003-1,001,2022/02/14 07:54:43,573,
HBpb003-1,001,2022/02/14 08:54:43,571,
HBpb003-1,001,2022/02/14 09:54:43,571,
HBpb003-1,001,2022/02/14 10:54:43,570,
HBpb003-1,001,2022/02/14 11:54:43,570,
HBpb003-1,001,2022/02/14 12:54:43,570,
HBpb003-1,001,2022/02/14 13:54:43,569,
HBpb003-1,001,2022/02/14 14:54:43,569,
HBpb003-1,001,2022/02/14 15:54:43,568,
HBpb003-1,001,2022/02/14 16:54:43,568,
HBpb003-1,001,2022/02/14 17:54:43,568,
HBpb003-1,001,2022/02/14 18:54:43,567,
HBpb003-1,001,2022/02/14 19:54:43,567,
HBpb003-1,001,2022/02/14 20:54:43,567,
HBpb003-1,001,2022/02/14 21:54:42,567,
HBpb003-1,001,2022/02/14 22:54:42,566,
HBpb003-1,001,2022/02/14 23:54:42,566,
HBpb003-1,001,2022/02/15 00:54:42,566,
HBpb003-1,001,2022/02/15 01:54:42,565,
HBpb003-1,001,2022/02/15 02:54:42,565,
HBpb003-1,001,2022/02/15 03:54:42,565,
HBpb003-1,001,2022/02/15 04:54:42,565,
HBpb003-1,001,2022/02/15 05:54:42,565,
HBpb003-1,001,2022/02/15 06:54:42,565,
HBpb003-1,001,2022/02/15 07:54:42,565,
HBpb003-1,001,2022/02/15 08:54:42,564,
HBpb003-1,001,2022/02/15 09:54:42,564,
HBpb003-1,001,2022/02/15 10:54:42,565,
HBpb003-1,001,2022/02/15 11:54:42,565,
HBpb003-1,001,2022/02/15 12:54:42,565,
HBpb003-1,001,2022/02/15 13:54:42,566,
HBpb003-1,001,2022/02/15 14:54:42,567,
HBpb003-1,001,2022/02/15 15:54:42,567,
HBpb003-1,001,2022/02/15 16:54:42,568,
HBpb003-1,001,2022/02/15 17:54:42,567,
HBpb003-1,001,2022/02/15 18:54:42,567,
HBpb003-1,001,2022/02/15 19:54:42,567,
HBpb003-1,001,2022/02/15 20:54:42,568,
HBpb003-1,001,2022/02/15 21:54:42,567,
HBpb003-1,001,2022/02/15 22:54:42,567,
HBpb003-1,001,2022/02/15 23:54:42,567,
HBpb003-1,001,2022/02/16 00:54:42,567,
HBpb003-1,001,2022/02/16 01:54:42,568,
HBpb003-1,001,2022/02/16 02:54:42,568,
HBpb003-1,001,2022/02/16 03:54:42,569,
HBpb003-1,001,2022/02/16 04:54:42,569,
HBpb003-1,001,2022/02/16 05:54:42,570,
HBpb003-1,001,2022/02/16 06:54:42,570,
HBpb003-1,001,2022/02/16 07:54:42,570,
HBpb003-1,001,2022/02/16 08:54:41,571,
HBpb003-1,001,2022/02/16 09:54:41,570,
HBpb003-1,001,2022/02/16 10:54:41,570,
HBpb003-1,001,2022/02/16 11:54:41,570,
HBpb003-1,001,2022/02/16 12:54:41,570,
HBpb003-1,001,2022/02/16 13:54:41,570,
HBpb003-1,001,2022/02/16 14:54:41,569,
HBpb003-1,001,2022/02/16 15:54:41,570,
HBpb003-1,001,2022/02/16 16:54:41,570,
HBpb003-1,001,2022/02/16 17:54:41,571,
HBpb003-1,001,2022/02/16 18:54:41,571,
HBpb003-1,001,2022/02/16 19:54:41,571,
HBpb003-1,001,2022/02/16 20:54:41,571,
HBpb003-1,001,2022/02/16 21:54:41,571,
HBpb003-1,001,2022/02/16 22:54:41,571,
HBpb003-1,001,2022/02/16 23:54:41,570,
HBpb003-1,001,2022/02/17 00:54:41,570,
HBpb003-1,001,2022/02/17 01:54:41,570,
HBpb003-1,001,2022/02/17 02:54:41,570,
HBpb003-1,001,2022/02/17 03:54:41,570,
HBpb003-1,001,2022/02/17 04:54:41,570,
HBpb003-1,001,2022/02/17 05:54:41,570,
HBpb003-1,001,2022/02/17 06:54:41,570,
HBpb003-1,001,2022/02/17 07:54:41,570,
HBpb003-1,001,2022/02/17 08:54:41,570,
HBpb003-1,001,2022/02/17 09:54:41,569,
HBpb003-1,001,2022/02/17 10:54:41,570,
HBpb003-1,001,2022/02/17 11:54:40,569,
HBpb003-1,001,2022/02/17 12:54:40,570,
HBpb003-1,001,2022/02/17 13:54:40,570,
HBpb003-1,001,2022/02/17 14:54:40,570,
HBpb003-1,001,2022/02/17 15:54:40,569,
HBpb003-1,001,2022/02/17 16:54:40,569,
HBpb003-1,001,2022/02/17 17:54:40,569,
HBpb003-1,001,2022/02/17 18:54:40,569,
HBpb003-1,001,2022/02/17 19:54:40,570,
HBpb003-1,001,2022/02/17 20:54:40,570,
HBpb003-1,001,2022/02/17 21:54:40,570,
HBpb003-1,001,2022/02/17 22:54:40,570,
HBpb003-1,001,2022/02/17 23:54:40,570,
HBpb003-1,001,2022/02/18 00:54:40,570,
HBpb003-1,001,2022/02/18 01:54:40,570,
HBpb003-1,001,2022/02/18 02:54:40,570,
HBpb003-1,001,2022/02/18 03:54:40,571,
HBpb003-1,001,2022/02/18 04:54:40,571,
HBpb003-1,001,2022/02/18 05:54:40,572,
HBpb003-1,001,2022/02/18 06:54:40,573,
HBpb003-1,001,2022/02/18 07:54:40,574,
HBpb003-1,001,2022/02/18 08:54:40,574,
HBpb003-1,001,2022/02/18 09:54:40,574,
HBpb003-1,001,2022/02/18 10:54:40,574,
HBpb003-1,001,2022/02/18 11:54:40,574,
HBpb003-1,001,2022/02/18 12:54:40,575,
HBpb003-1,001,2022/02/18 13:54:40,574,
HBpb003-1,001,2022/02/18 14:54:40,575,
HBpb003-1,001,2022/02/18 15:54:40,574,
HBpb003-1,001,2022/02/18 16:54:40,574,
HBpb003-1,001,2022/02/18 17:54:40,572,
HBpb003-1,001,2022/02/18 18:54:40,570,
HBpb003-1,001,2022/02/18 19:54:40,569,
HBpb003-1,001,2022/02/18 20:54:40,568,
HBpb003-1,001,2022/02/18 21:54:39,568,
HBpb003-1,001,2022/02/18 22:54:39,568,
HBpb003-1,001,2022/02/18 23:54:39,566,
HBpb003-1,001,2022/02/19 00:54:40,566,
HBpb003-1,001,2022/02/19 01:54:39,566,
HBpb003-1,001,2022/02/19 02:54:39,565,
HBpb003-1,001,2022/02/19 03:54:39,565,
HBpb003-1,001,2022/02/19 04:54:39,565,
HBpb003-1,001,2022/02/19 05:54:39,564,
HBpb003-1,001,2022/02/19 06:54:39,564,
HBpb003-1,001,2022/02/19 07:54:39,564,
HBpb003-1,001,2022/02/19 08:54:39,564,
HBpb003-1,001,2022/02/19 09:54:39,564,
