name, screen_number, X, Y, surface_level_m_above_datum, screen_top_m_above_datum, screen_bottom_m_above_datum,begin_date,end_date
HBpb001-1-01_exported,    2.83,169904.96,433163.60,    7.14,    3.83,    2.83,1-1-1998,7-9-2023

Date(dd-mm-yyyy HH:MM:SS),head(m above datum)
1-1-1998  08:00:00,5.295146048310049
2-1-1998  08:00:00,5.291116080943604
3-1-1998  08:00:00,5.2759185874503
4-1-1998  08:00:00,5.267662094873922
5-1-1998  08:00:00,5.281508374177811
6-1-1998  08:00:00,5.34190180402905
7-1-1998  08:00:00,5.403577691501872
8-1-1998  08:00:00,5.450598477701037
9-1-1998  08:00:00,5.502122856580844
10-1-1998  08:00:00,5.5291268879750035
11-1-1998  08:00:00,5.528314839103669
12-1-1998  08:00:00,5.503938625153664
13-1-1998  08:00:00,5.469582285202815
14-1-1998  08:00:00,5.427603801233448
15-1-1998  08:00:00,5.388876223293272
16-1-1998  08:00:00,5.348129143353708
17-1-1998  08:00:00,5.307573151121427
18-1-1998  08:00:00,5.267675195774969
19-1-1998  08:00:00,5.241382388150844
20-1-1998  08:00:00,5.250446542809614
21-1-1998  08:00:00,5.272504453227422
22-1-1998  08:00:00,5.345725132322205
23-1-1998  08:00:00,5.4420886041376075
24-1-1998  08:00:00,5.49457216657475
25-1-1998  08:00:00,5.501606502320504
26-1-1998  08:00:00,5.481773201006178
27-1-1998  08:00:00,5.446495202997964
28-1-1998  08:00:00,5.406730732051915
29-1-1998  08:00:00,5.363726610608275
30-1-1998  08:00:00,5.320787493278245
31-1-1998  08:00:00,5.2819741886323115
1-2-1998  08:00:00,5.24359505492178
2-2-1998  08:00:00,5.2082376831158275
3-2-1998  08:00:00,5.176049786993622
4-2-1998  08:00:00,5.138770807472804
5-2-1998  08:00:00,5.110575967403738
6-2-1998  08:00:00,5.084201666619501
7-2-1998  08:00:00,5.061108681274085
8-2-1998  08:00:00,5.039997341716986
9-2-1998  08:00:00,5.012084763075587
10-2-1998  08:00:00,4.983224022921647
11-2-1998  08:00:00,4.9539149984595605
12-2-1998  08:00:00,4.921154179154803
13-2-1998  08:00:00,4.894086129732523
14-2-1998  08:00:00,4.87388167274947
15-2-1998  08:00:00,4.850396201672913
16-2-1998  08:00:00,4.824828723318409
17-2-1998  08:00:00,4.806055205820208
18-2-1998  08:00:00,4.7919564820505185
19-2-1998  08:00:00,4.781757723377764
20-2-1998  08:00:00,4.774368851816617
21-2-1998  08:00:00,4.762105676564769
22-2-1998  08:00:00,4.754581627271879
23-2-1998  08:00:00,4.741055000029345
24-2-1998  08:00:00,4.727696722936004
25-2-1998  08:00:00,4.710946928668065
26-2-1998  08:00:00,4.703549869503708
27-2-1998  08:00:00,4.716569249363583
28-2-1998  08:00:00,4.745367208282644
1-3-1998  08:00:00,4.760617299610164
2-3-1998  08:00:00,4.764455634677233
3-3-1998  08:00:00,4.769726182995704
4-3-1998  08:00:00,4.781791111586992
5-3-1998  08:00:00,4.807863117592793
6-3-1998  08:00:00,4.842726168386033
7-3-1998  08:00:00,4.888446281479084
8-3-1998  08:00:00,4.9782593290801955
9-3-1998  08:00:00,5.102188220313651
10-3-1998  08:00:00,5.21825001183561
11-3-1998  08:00:00,5.301111762129656
12-3-1998  08:00:00,5.353220973785571
13-3-1998  08:00:00,5.379142428786295
14-3-1998  08:00:00,5.375178383708647
15-3-1998  08:00:00,5.347807665531997
16-3-1998  08:00:00,5.318347385276788
17-3-1998  08:00:00,5.285315324705462
18-3-1998  08:00:00,5.262449900884377
19-3-1998  08:00:00,5.241799589385689
20-3-1998  08:00:00,5.229196339849356
21-3-1998  08:00:00,5.228945289434632
22-3-1998  08:00:00,5.215023078717675
23-3-1998  08:00:00,5.188901324058281
24-3-1998  08:00:00,5.165444982470317
25-3-1998  08:00:00,5.147472270708412
26-3-1998  08:00:00,5.130435752903236
27-3-1998  08:00:00,5.116552651444113
28-3-1998  08:00:00,5.1038755015811885
29-3-1998  08:00:00,5.091155899297802
30-3-1998  08:00:00,5.0763762045128935
31-3-1998  08:00:00,5.069799877706317
1-4-1998  08:00:00,5.0581163726168
2-4-1998  08:00:00,5.044371316128059
3-4-1998  08:00:00,5.039254749608855
4-4-1998  08:00:00,5.029878493005805
5-4-1998  08:00:00,5.029828028308126
6-4-1998  08:00:00,5.034667700979707
7-4-1998  08:00:00,5.070191743777789
8-4-1998  08:00:00,5.115856831482771
9-4-1998  08:00:00,5.156593696054804
10-4-1998  08:00:00,5.21916850214411
11-4-1998  08:00:00,5.29514450231894
12-4-1998  08:00:00,5.361141132493989
13-4-1998  08:00:00,5.4069550325892015
14-4-1998  08:00:00,5.43625815526166
15-4-1998  08:00:00,5.441215124610988
16-4-1998  08:00:00,5.439398640671049
17-4-1998  08:00:00,5.4598857068256965
18-4-1998  08:00:00,5.482586862599103
19-4-1998  08:00:00,5.503312779046038
20-4-1998  08:00:00,5.5238661001127625
