Titel: ART_DIVER
Gebruikersnaam: 
Periode aangevraagd:
Datum: 2023/11/05 19:11:45
Referentie: cm NAP

LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,KABELLENGTE,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
HBpb,004,HBpb004,169893.64,433109.66,709,,763,500,-636,-736,2022/11/08,

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (cm NAP),BIJZONDERHEID
HBpb,004,2022/12/23 02:25:00,453,
HBpb,004,2022/12/23 03:25:00,453,
HBpb,004,2022/12/23 04:25:00,453,
HBpb,004,2022/12/23 05:25:00,453,
HBpb,004,2022/12/23 06:25:00,453,
HBpb,004,2022/12/23 07:25:00,454,
HBpb,004,2022/12/23 08:25:00,454,
HBpb,004,2022/12/23 09:25:00,454,
HBpb,004,2022/12/23 10:25:00,454,
HBpb,004,2022/12/23 11:25:00,454,
HBpb,004,2022/12/23 12:25:00,454,
HBpb,004,2022/12/23 13:25:00,454,
HBpb,004,2022/12/23 14:25:00,455,
HBpb,004,2022/12/23 15:25:00,455,
HBpb,004,2022/12/23 16:25:00,455,
HBpb,004,2022/12/23 17:25:00,455,
HBpb,004,2022/12/23 18:25:00,456,
HBpb,004,2022/12/23 19:25:00,456,
HBpb,004,2022/12/23 20:25:00,455,
HBpb,004,2022/12/23 21:25:00,456,
HBpb,004,2022/12/23 22:25:00,456,
HBpb,004,2022/12/23 23:25:00,456,
HBpb,004,2022/12/24 00:25:00,456,
HBpb,004,2022/12/24 01:25:00,456,
HBpb,004,2022/12/24 02:25:00,456,
HBpb,004,2022/12/24 03:25:00,456,
HBpb,004,2022/12/24 04:25:00,457,
HBpb,004,2022/12/24 05:25:00,456,
HBpb,004,2022/12/24 06:25:00,457,
HBpb,004,2022/12/24 07:25:00,457,
HBpb,004,2022/12/24 08:25:00,457,
HBpb,004,2022/12/24 09:25:00,457,
HBpb,004,2022/12/24 11:25:00,457,
HBpb,004,2022/12/24 12:25:00,457,
HBpb,004,2022/12/24 13:25:00,457,
HBpb,004,2022/12/24 14:25:00,457,
HBpb,004,2022/12/24 15:25:00,457,
HBpb,004,2022/12/24 16:25:00,457,
HBpb,004,2022/12/24 17:25:00,458,
HBpb,004,2022/12/24 18:25:00,458,
HBpb,004,2022/12/24 19:25:00,458,
HBpb,004,2022/12/24 20:25:00,458,
HBpb,004,2022/12/24 21:25:00,458,
HBpb,004,2022/12/24 22:25:00,458,
HBpb,004,2022/12/24 23:25:00,459,
HBpb,004,2022/12/25 00:25:00,459,
HBpb,004,2022/12/25 01:25:00,459,
HBpb,004,2022/12/25 02:25:00,459,
HBpb,004,2022/12/25 03:25:00,460,
HBpb,004,2022/12/25 04:25:00,460,
HBpb,004,2022/12/25 05:25:00,460,
HBpb,004,2022/12/25 06:25:00,460,
HBpb,004,2022/12/25 07:25:00,460,
HBpb,004,2022/12/25 08:25:00,460,
HBpb,004,2022/12/25 09:25:00,461,
HBpb,004,2022/12/25 10:25:00,460,
HBpb,004,2022/12/25 11:25:00,461,
HBpb,004,2022/12/25 12:25:00,461,
HBpb,004,2022/12/25 13:25:00,461,
HBpb,004,2022/12/25 14:25:00,461,
HBpb,004,2022/12/25 15:25:00,462,
HBpb,004,2022/12/25 16:25:00,462,
HBpb,004,2022/12/25 17:25:00,462,
HBpb,004,2022/12/25 18:25:00,462,
HBpb,004,2022/12/25 19:25:00,462,
HBpb,004,2022/12/25 20:25:00,463,
HBpb,004,2022/12/25 21:25:00,463,
HBpb,004,2022/12/25 22:25:00,463,
HBpb,004,2022/12/25 23:25:00,464,
HBpb,004,2022/12/26 00:25:00,464,
HBpb,004,2022/12/26 01:25:00,464,
HBpb,004,2022/12/26 02:25:00,465,
HBpb,004,2022/12/26 03:25:00,465,
HBpb,004,2022/12/26 04:25:00,465,
HBpb,004,2022/12/26 05:25:00,465,
HBpb,004,2022/12/26 07:25:00,466,
HBpb,004,2022/12/26 08:25:00,466,
HBpb,004,2022/12/26 09:25:00,466,
HBpb,004,2022/12/26 10:25:00,467,
HBpb,004,2022/12/26 11:25:00,467,
HBpb,004,2022/12/26 12:25:00,467,
HBpb,004,2022/12/26 13:25:00,467,
HBpb,004,2022/12/26 14:25:00,467,
HBpb,004,2022/12/26 15:25:00,468,
HBpb,004,2022/12/26 16:25:00,468,
HBpb,004,2022/12/26 17:25:00,468,
HBpb,004,2022/12/26 18:25:00,468,
HBpb,004,2022/12/26 19:25:00,469,
HBpb,004,2022/12/26 20:25:00,469,
HBpb,004,2022/12/26 21:25:00,469,
HBpb,004,2022/12/26 22:25:00,470,
HBpb,004,2022/12/26 23:25:00,470,
HBpb,004,2022/12/27 00:25:00,471,
HBpb,004,2022/12/27 01:25:00,471,
HBpb,004,2022/12/27 02:25:00,472,
HBpb,004,2022/12/27 03:25:00,472,
HBpb,004,2022/12/27 04:25:00,472,
HBpb,004,2022/12/27 05:25:00,473,
HBpb,004,2022/12/27 06:25:00,474,
HBpb,004,2022/12/27 07:25:00,474,
HBpb,004,2022/12/27 08:25:00,474,
HBpb,004,2022/12/27 09:25:00,475,
HBpb,004,2022/12/27 10:25:00,475,
HBpb,004,2022/12/27 11:25:00,476,
HBpb,004,2022/12/27 12:25:00,476,
HBpb,004,2022/12/27 13:25:00,476,
HBpb,004,2022/12/27 14:25:00,477,
HBpb,004,2022/12/27 15:25:00,477,
HBpb,004,2022/12/27 16:25:00,478,
HBpb,004,2022/12/27 17:25:00,478,
HBpb,004,2022/12/27 18:25:00,478,
HBpb,004,2022/12/27 19:25:00,479,
HBpb,004,2022/12/27 20:25:00,479,
HBpb,004,2022/12/27 21:25:00,479,
HBpb,004,2022/12/27 22:25:00,480,
HBpb,004,2022/12/27 23:25:00,481,
HBpb,004,2022/12/28 00:25:00,481,
HBpb,004,2022/12/28 01:25:00,482,
HBpb,004,2022/12/28 02:25:00,482,
HBpb,004,2022/12/28 03:25:00,483,
HBpb,004,2022/12/28 04:25:00,483,
HBpb,004,2022/12/28 05:25:00,484,
HBpb,004,2022/12/28 06:25:00,485,
HBpb,004,2022/12/28 07:25:00,485,
HBpb,004,2022/12/28 08:25:00,485,
HBpb,004,2022/12/28 09:25:00,485,
HBpb,004,2022/12/28 10:25:00,487,
HBpb,004,2022/12/28 11:25:00,487,
HBpb,004,2022/12/28 12:25:00,487,
HBpb,004,2022/12/28 13:25:00,487,
HBpb,004,2022/12/28 14:25:00,488,
HBpb,004,2022/12/28 15:25:00,488,
HBpb,004,2022/12/28 16:25:00,489,
HBpb,004,2022/12/28 17:25:00,489,
HBpb,004,2022/12/28 18:25:00,490,
HBpb,004,2022/12/28 19:25:00,490,
HBpb,004,2022/12/28 20:25:00,491,
HBpb,004,2022/12/28 21:25:00,491,
HBpb,004,2022/12/28 22:25:00,491,
HBpb,004,2022/12/28 23:25:00,492,
HBpb,004,2022/12/29 00:25:00,493,
HBpb,004,2022/12/29 01:25:00,493,
HBpb,004,2022/12/29 02:25:00,494,
HBpb,004,2022/12/29 03:25:00,494,
HBpb,004,2022/12/29 04:25:00,495,
HBpb,004,2022/12/29 05:25:00,496,
HBpb,004,2022/12/29 06:25:00,495,
HBpb,004,2022/12/29 07:25:00,496,
HBpb,004,2022/12/29 08:25:00,496,
HBpb,004,2022/12/29 09:25:00,497,
HBpb,004,2022/12/29 10:25:00,497,
HBpb,004,2022/12/29 11:25:00,497,
HBpb,004,2022/12/29 12:25:00,497,
HBpb,004,2022/12/29 13:25:00,497,
HBpb,004,2022/12/29 14:25:00,498,
HBpb,004,2022/12/29 15:25:00,498,
HBpb,004,2022/12/29 16:25:00,499,
HBpb,004,2022/12/29 17:25:00,499,
HBpb,004,2022/12/29 19:25:00,500,
HBpb,004,2022/12/29 20:25:00,500,
HBpb,004,2022/12/29 21:25:00,500,
HBpb,004,2022/12/29 22:25:00,501,
HBpb,004,2022/12/29 23:25:00,501,
HBpb,004,2022/12/30 00:25:00,501,
HBpb,004,2022/12/30 01:25:00,502,
HBpb,004,2022/12/30 02:25:00,503,
HBpb,004,2022/12/30 03:25:00,503,
HBpb,004,2022/12/30 04:25:00,503,
HBpb,004,2022/12/30 05:25:00,504,
HBpb,004,2022/12/30 06:25:00,504,
HBpb,004,2022/12/30 07:25:00,504,
HBpb,004,2022/12/30 08:25:00,505,
HBpb,004,2022/12/30 09:25:00,505,
HBpb,004,2022/12/30 10:25:00,506,
HBpb,004,2022/12/30 11:25:00,506,
HBpb,004,2022/12/30 12:25:00,507,
HBpb,004,2022/12/30 13:25:00,508,
HBpb,004,2022/12/30 14:25:00,508,
HBpb,004,2022/12/30 15:25:00,509,
HBpb,004,2022/12/30 16:25:00,508,
HBpb,004,2022/12/30 17:25:00,509,
HBpb,004,2022/12/30 18:25:00,509,
HBpb,004,2022/12/30 19:25:00,509,
HBpb,004,2022/12/30 20:25:00,509,
HBpb,004,2022/12/30 21:25:00,509,
HBpb,004,2022/12/30 22:25:00,509,
HBpb,004,2022/12/30 23:25:00,510,
HBpb,004,2022/12/31 00:25:00,510,
HBpb,004,2022/12/31 01:25:00,511,
HBpb,004,2022/12/31 02:25:00,512,
HBpb,004,2022/12/31 03:25:00,512,
HBpb,004,2022/12/31 04:25:00,513,
HBpb,004,2022/12/31 05:25:00,514,
HBpb,004,2022/12/31 07:25:00,516,
HBpb,004,2022/12/31 08:25:00,516,
HBpb,004,2022/12/31 09:25:00,518,
HBpb,004,2022/12/31 10:25:00,519,
HBpb,004,2022/12/31 11:25:00,521,
HBpb,004,2022/12/31 12:25:00,522,
HBpb,004,2022/12/31 13:25:00,523,
HBpb,004,2022/12/31 14:25:00,523,
HBpb,004,2022/12/31 15:25:00,524,
HBpb,004,2022/12/31 16:25:00,525,
HBpb,004,2022/12/31 17:25:00,526,
HBpb,004,2022/12/31 18:25:00,526,
HBpb,004,2022/12/31 19:25:00,527,
HBpb,004,2022/12/31 20:25:00,527,
HBpb,004,2022/12/31 21:25:00,527,
HBpb,004,2022/12/31 22:25:00,528,
HBpb,004,2022/12/31 23:25:00,528,
HBpb,004,2023/01/01 00:25:00,528,
HBpb,004,2023/01/01 01:25:00,529,
HBpb,004,2023/01/01 03:25:00,530,
HBpb,004,2023/01/01 04:25:00,531,
HBpb,004,2023/01/01 05:25:00,531,
HBpb,004,2023/01/01 06:25:00,531,
HBpb,004,2023/01/01 07:25:00,531,
HBpb,004,2023/01/01 08:25:00,531,
HBpb,004,2023/01/01 09:25:00,531,
HBpb,004,2023/01/01 10:25:00,531,
HBpb,004,2023/01/01 11:25:00,532,
HBpb,004,2023/01/01 12:25:00,533,
HBpb,004,2023/01/01 13:25:00,533,
HBpb,004,2023/01/01 14:25:00,533,
HBpb,004,2023/01/01 15:25:00,534,
HBpb,004,2023/01/01 16:25:00,534,
HBpb,004,2023/01/01 17:25:00,535,
HBpb,004,2023/01/01 18:25:00,535,
HBpb,004,2023/01/01 19:25:00,535,
HBpb,004,2023/01/01 20:25:00,536,
HBpb,004,2023/01/01 21:25:00,536,
HBpb,004,2023/01/01 22:25:00,536,
HBpb,004,2023/01/01 23:25:00,537,
HBpb,004,2023/01/02 00:25:00,538,
HBpb,004,2023/01/02 01:25:00,538,
HBpb,004,2023/01/02 02:25:00,539,
HBpb,004,2023/01/02 03:25:00,539,
HBpb,004,2023/01/02 04:25:00,539,
HBpb,004,2023/01/02 05:25:00,539,
HBpb,004,2023/01/02 06:25:00,539,
HBpb,004,2023/01/02 07:25:00,539,
HBpb,004,2023/01/02 08:25:00,539,
HBpb,004,2023/01/02 09:25:00,539,
HBpb,004,2023/01/02 10:25:00,539,
HBpb,004,2023/01/02 11:25:00,539,
HBpb,004,2023/01/02 12:25:00,540,
HBpb,004,2023/01/02 13:25:00,540,
HBpb,004,2023/01/02 14:25:00,540,
HBpb,004,2023/01/02 15:25:00,541,
HBpb,004,2023/01/02 16:25:00,540,
HBpb,004,2023/01/02 17:25:00,541,
HBpb,004,2023/01/02 18:25:00,541,
HBpb,004,2023/01/02 19:25:00,541,
HBpb,004,2023/01/02 20:25:00,541,
HBpb,004,2023/01/02 21:25:00,541,
HBpb,004,2023/01/02 22:25:00,541,
HBpb,004,2023/01/02 23:25:00,541,
HBpb,004,2023/01/03 00:25:00,542,
HBpb,004,2023/01/03 01:25:00,542,
HBpb,004,2023/01/03 02:25:00,542,
HBpb,004,2023/01/03 03:25:00,543,
HBpb,004,2023/01/03 04:25:00,543,
HBpb,004,2023/01/03 05:25:00,544,
HBpb,004,2023/01/03 06:25:00,544,
HBpb,004,2023/01/03 07:25:00,544,
HBpb,004,2023/01/03 08:25:00,545,
HBpb,004,2023/01/03 09:25:00,544,
HBpb,004,2023/01/03 10:25:00,545,
HBpb,004,2023/01/03 11:25:00,545,
HBpb,004,2023/01/03 12:25:00,545,
HBpb,004,2023/01/03 13:25:00,546,
HBpb,004,2023/01/03 14:25:00,546,
HBpb,004,2023/01/03 15:25:00,547,
HBpb,004,2023/01/03 16:25:00,547,
HBpb,004,2023/01/03 17:25:00,547,
HBpb,004,2023/01/03 18:25:00,547,
HBpb,004,2023/01/03 19:25:00,547,
HBpb,004,2023/01/03 20:25:00,548,
HBpb,004,2023/01/03 21:25:00,548,
HBpb,004,2023/01/03 22:25:00,548,
HBpb,004,2023/01/03 23:25:00,548,
HBpb,004,2023/01/04 00:25:00,549,
HBpb,004,2023/01/04 01:25:00,550,
HBpb,004,2023/01/04 02:25:00,550,
HBpb,004,2023/01/04 03:25:00,550,
HBpb,004,2023/01/04 04:25:00,551,
HBpb,004,2023/01/04 05:25:00,551,
HBpb,004,2023/01/04 06:25:00,551,
HBpb,004,2023/01/04 07:25:00,552,
HBpb,004,2023/01/04 08:25:00,552,
HBpb,004,2023/01/04 09:25:00,552,
HBpb,004,2023/01/04 10:25:00,552,
HBpb,004,2023/01/04 11:25:00,552,
HBpb,004,2023/01/04 12:25:00,552,
HBpb,004,2023/01/04 13:25:00,553,
HBpb,004,2023/01/04 14:25:00,553,
HBpb,004,2023/01/04 15:25:00,554,
HBpb,004,2023/01/04 16:25:00,554,
HBpb,004,2023/01/04 17:25:00,554,
HBpb,004,2023/01/04 18:25:00,554,
HBpb,004,2023/01/04 19:25:00,554,
HBpb,004,2023/01/04 20:25:00,554,
HBpb,004,2023/01/04 21:25:00,554,
HBpb,004,2023/01/04 22:25:00,554,
HBpb,004,2023/01/04 23:25:00,555,
HBpb,004,2023/01/05 00:25:00,555,
HBpb,004,2023/01/05 01:25:00,555,
HBpb,004,2023/01/05 02:25:00,555,
HBpb,004,2023/01/05 03:25:00,555,
HBpb,004,2023/01/05 04:25:00,555,
HBpb,004,2023/01/05 05:25:00,555,
HBpb,004,2023/01/05 06:25:00,556,
HBpb,004,2023/01/05 07:25:00,555,
HBpb,004,2023/01/05 08:25:00,555,
HBpb,004,2023/01/05 09:25:00,555,
HBpb,004,2023/01/05 10:25:00,555,
HBpb,004,2023/01/05 11:25:00,555,
HBpb,004,2023/01/05 12:25:00,555,
HBpb,004,2023/01/05 13:25:00,555,
HBpb,004,2023/01/05 15:25:00,556,
HBpb,004,2023/01/05 16:25:00,556,
HBpb,004,2023/01/05 17:25:00,556,
HBpb,004,2023/01/05 18:25:00,556,
HBpb,004,2023/01/05 19:25:00,556,
HBpb,004,2023/01/05 20:25:00,556,
HBpb,004,2023/01/05 21:25:00,556,
HBpb,004,2023/01/05 22:25:00,556,
HBpb,004,2023/01/05 23:25:00,557,
HBpb,004,2023/01/06 00:25:00,556,
HBpb,004,2023/01/06 01:25:00,557,
HBpb,004,2023/01/06 02:25:00,557,
HBpb,004,2023/01/06 03:25:00,557,
HBpb,004,2023/01/06 04:25:00,558,
HBpb,004,2023/01/06 05:25:00,558,
HBpb,004,2023/01/06 06:25:00,558,
HBpb,004,2023/01/06 07:25:00,558,
HBpb,004,2023/01/06 08:25:00,557,
HBpb,004,2023/01/06 09:25:00,557,
HBpb,004,2023/01/06 10:25:00,556,
HBpb,004,2023/01/06 11:25:00,556,
HBpb,004,2023/01/06 12:25:00,556,
HBpb,004,2023/01/06 13:25:00,556,
HBpb,004,2023/01/06 14:25:00,556,
HBpb,004,2023/01/06 15:25:00,556,
HBpb,004,2023/01/06 16:25:00,557,
HBpb,004,2023/01/06 17:25:00,556,
HBpb,004,2023/01/06 18:25:00,556,
HBpb,004,2023/01/06 19:25:00,556,
HBpb,004,2023/01/06 20:25:00,556,
HBpb,004,2023/01/06 21:25:00,556,
HBpb,004,2023/01/06 22:25:00,556,
HBpb,004,2023/01/06 23:25:00,556,
HBpb,004,2023/01/07 00:25:00,556,
HBpb,004,2023/01/07 01:25:00,556,
HBpb,004,2023/01/07 02:25:00,556,
HBpb,004,2023/01/07 03:25:00,557,
HBpb,004,2023/01/07 04:25:00,557,
HBpb,004,2023/01/07 05:25:00,557,
HBpb,004,2023/01/07 06:25:00,557,
HBpb,004,2023/01/07 07:25:00,557,
HBpb,004,2023/01/07 08:25:00,557,
HBpb,004,2023/01/07 09:25:00,557,
HBpb,004,2023/01/07 11:25:00,557,
HBpb,004,2023/01/07 12:25:00,557,
HBpb,004,2023/01/07 13:25:00,557,
HBpb,004,2023/01/07 14:25:00,557,
HBpb,004,2023/01/07 15:25:00,557,
HBpb,004,2023/01/07 16:25:00,557,
HBpb,004,2023/01/07 17:25:00,557,
HBpb,004,2023/01/07 18:25:00,557,
HBpb,004,2023/01/07 19:25:00,556,
HBpb,004,2023/01/07 20:25:00,557,
HBpb,004,2023/01/07 21:25:00,556,
HBpb,004,2023/01/07 22:25:00,556,
HBpb,004,2023/01/07 23:25:00,556,
HBpb,004,2023/01/08 00:25:00,556,
HBpb,004,2023/01/08 01:25:00,556,
HBpb,004,2023/01/08 02:25:00,557,
HBpb,004,2023/01/08 03:25:00,557,
HBpb,004,2023/01/08 04:25:00,557,
HBpb,004,2023/01/08 05:25:00,557,
HBpb,004,2023/01/08 06:25:00,557,
HBpb,004,2023/01/08 07:25:00,557,
HBpb,004,2023/01/08 08:25:00,556,
HBpb,004,2023/01/08 09:25:00,556,
HBpb,004,2023/01/08 10:25:00,556,
HBpb,004,2023/01/08 11:25:00,556,
HBpb,004,2023/01/08 12:25:00,557,
HBpb,004,2023/01/08 13:25:00,557,
HBpb,004,2023/01/08 14:25:00,557,
HBpb,004,2023/01/08 15:25:00,556,
HBpb,004,2023/01/08 16:25:00,556,
HBpb,004,2023/01/08 17:25:00,556,
HBpb,004,2023/01/08 18:25:00,556,
HBpb,004,2023/01/08 19:25:00,556,
HBpb,004,2023/01/08 21:25:00,556,
HBpb,004,2023/01/08 22:25:00,556,
HBpb,004,2023/01/08 23:25:00,557,
HBpb,004,2023/01/09 00:25:00,556,
HBpb,004,2023/01/09 01:25:00,556,
HBpb,004,2023/01/09 02:25:00,556,
HBpb,004,2023/01/09 03:25:00,555,
HBpb,004,2023/01/09 04:25:00,556,
HBpb,004,2023/01/09 05:25:00,556,
HBpb,004,2023/01/09 06:25:00,556,
HBpb,004,2023/01/09 07:25:00,556,
HBpb,004,2023/01/09 08:25:00,555,
HBpb,004,2023/01/09 09:25:00,555,
HBpb,004,2023/01/09 10:25:00,555,
HBpb,004,2023/01/09 11:25:00,555,
HBpb,004,2023/01/09 12:25:00,555,
HBpb,004,2023/01/09 13:25:00,555,
HBpb,004,2023/01/09 14:25:00,554,
HBpb,004,2023/01/09 15:25:00,554,
HBpb,004,2023/01/09 16:25:00,553,
HBpb,004,2023/01/09 17:25:00,553,
HBpb,004,2023/01/09 18:25:00,553,
HBpb,004,2023/01/09 19:25:00,553,
HBpb,004,2023/01/09 20:25:00,552,
HBpb,004,2023/01/09 21:25:00,552,
HBpb,004,2023/01/09 22:25:00,552,
HBpb,004,2023/01/09 23:25:00,552,
HBpb,004,2023/01/10 00:25:00,551,
HBpb,004,2023/01/10 01:25:00,551,
HBpb,004,2023/01/10 02:25:00,551,
HBpb,004,2023/01/10 03:25:00,551,
HBpb,004,2023/01/10 04:25:00,551,
HBpb,004,2023/01/10 05:25:00,551,
HBpb,004,2023/01/10 06:25:00,552,
HBpb,004,2023/01/10 07:25:00,551,
HBpb,004,2023/01/10 08:25:00,552,
HBpb,004,2023/01/10 09:25:00,552,
HBpb,004,2023/01/10 10:25:00,552,
HBpb,004,2023/01/10 11:25:00,553,
HBpb,004,2023/01/10 12:25:00,553,
HBpb,004,2023/01/10 13:25:00,553,
HBpb,004,2023/01/10 14:25:00,553,
HBpb,004,2023/01/10 15:25:00,554,
HBpb,004,2023/01/10 16:25:00,554,
HBpb,004,2023/01/10 17:25:00,555,
HBpb,004,2023/01/10 18:25:00,555,
HBpb,004,2023/01/10 19:25:00,556,
HBpb,004,2023/01/10 20:25:00,556,
HBpb,004,2023/01/10 21:25:00,556,
HBpb,004,2023/01/10 22:25:00,556,
HBpb,004,2023/01/10 23:25:00,556,
HBpb,004,2023/01/11 00:25:00,556,
HBpb,004,2023/01/11 01:25:00,557,
HBpb,004,2023/01/11 02:25:00,557,
HBpb,004,2023/01/11 03:25:00,557,
HBpb,004,2023/01/11 04:25:00,557,
HBpb,004,2023/01/11 05:25:00,557,
HBpb,004,2023/01/11 06:25:00,557,
HBpb,004,2023/01/11 07:25:00,558,
HBpb,004,2023/01/11 08:25:00,558,
HBpb,004,2023/01/11 09:25:00,557,
HBpb,004,2023/01/11 10:25:00,558,
HBpb,004,2023/01/11 11:25:00,557,
HBpb,004,2023/01/11 12:25:00,558,
HBpb,004,2023/01/11 13:25:00,558,
HBpb,004,2023/01/11 14:25:00,558,
HBpb,004,2023/01/11 15:25:00,558,
HBpb,004,2023/01/11 16:25:00,559,
HBpb,004,2023/01/11 17:25:00,558,
HBpb,004,2023/01/11 18:25:00,559,
HBpb,004,2023/01/11 19:25:00,559,
HBpb,004,2023/01/11 20:25:00,559,
HBpb,004,2023/01/11 21:25:00,559,
HBpb,004,2023/01/11 22:25:00,560,
HBpb,004,2023/01/11 23:25:00,560,
HBpb,004,2023/01/12 00:25:00,560,
HBpb,004,2023/01/12 01:25:00,561,
HBpb,004,2023/01/12 02:25:00,561,
HBpb,004,2023/01/12 03:25:00,561,
HBpb,004,2023/01/12 04:25:00,563,
HBpb,004,2023/01/12 05:25:00,564,
HBpb,004,2023/01/12 06:25:00,566,
HBpb,004,2023/01/12 07:25:00,566,
HBpb,004,2023/01/12 08:25:00,567,
HBpb,004,2023/01/12 09:25:00,567,
HBpb,004,2023/01/12 10:25:00,568,
HBpb,004,2023/01/12 11:25:00,569,
HBpb,004,2023/01/12 12:25:00,571,
HBpb,004,2023/01/12 13:25:00,572,
HBpb,004,2023/01/12 14:25:00,573,
HBpb,004,2023/01/12 15:25:00,575,
HBpb,004,2023/01/12 16:25:00,576,
HBpb,004,2023/01/12 17:25:00,578,
HBpb,004,2023/01/12 18:25:00,580,
HBpb,004,2023/01/12 19:25:00,581,
HBpb,004,2023/01/12 20:25:00,582,
HBpb,004,2023/01/12 21:25:00,584,
HBpb,004,2023/01/12 22:25:00,585,
HBpb,004,2023/01/12 23:25:00,585,
HBpb,004,2023/01/13 00:25:00,586,
HBpb,004,2023/01/13 02:25:00,587,
HBpb,004,2023/01/13 03:25:00,587,
HBpb,004,2023/01/13 04:25:00,588,
HBpb,004,2023/01/13 05:25:00,588,
HBpb,004,2023/01/13 06:25:00,588,
HBpb,004,2023/01/13 07:25:00,588,
HBpb,004,2023/01/13 08:25:00,588,
HBpb,004,2023/01/13 09:25:00,588,
HBpb,004,2023/01/13 10:25:00,588,
HBpb,004,2023/01/13 11:25:00,588,
HBpb,004,2023/01/13 12:25:00,587,
HBpb,004,2023/01/13 13:25:00,587,
HBpb,004,2023/01/13 14:25:00,587,
HBpb,004,2023/01/13 15:25:00,586,
HBpb,004,2023/01/13 16:25:00,587,
HBpb,004,2023/01/13 17:25:00,587,
HBpb,004,2023/01/13 18:25:00,587,
HBpb,004,2023/01/13 19:25:00,587,
HBpb,004,2023/01/13 20:25:00,587,
HBpb,004,2023/01/13 21:25:00,587,
HBpb,004,2023/01/13 22:25:00,587,
HBpb,004,2023/01/13 23:25:00,587,
HBpb,004,2023/01/14 00:25:00,588,
HBpb,004,2023/01/14 01:25:00,589,
HBpb,004,2023/01/14 02:25:00,589,
HBpb,004,2023/01/14 03:25:00,589,
HBpb,004,2023/01/14 04:25:00,590,
HBpb,004,2023/01/14 05:25:00,591,
HBpb,004,2023/01/14 06:25:00,592,
HBpb,004,2023/01/14 07:25:00,592,
HBpb,004,2023/01/14 08:25:00,593,
HBpb,004,2023/01/14 09:25:00,593,
HBpb,004,2023/01/14 10:25:00,594,
HBpb,004,2023/01/14 11:25:00,595,
HBpb,004,2023/01/14 13:25:00,596,
HBpb,004,2023/01/14 14:25:00,597,
HBpb,004,2023/01/14 15:25:00,597,
HBpb,004,2023/01/14 16:25:00,598,
HBpb,004,2023/01/14 17:25:00,599,
HBpb,004,2023/01/14 18:25:00,599,
HBpb,004,2023/01/14 19:25:00,599,
HBpb,004,2023/01/14 20:25:00,600,
HBpb,004,2023/01/14 21:25:00,601,
HBpb,004,2023/01/14 22:25:00,602,
HBpb,004,2023/01/14 23:25:00,602,
HBpb,004,2023/01/15 00:25:00,602,
HBpb,004,2023/01/15 01:25:00,603,
HBpb,004,2023/01/15 02:25:00,603,
HBpb,004,2023/01/15 03:25:00,604,
HBpb,004,2023/01/15 04:25:00,604,
HBpb,004,2023/01/15 05:25:00,604,
HBpb,004,2023/01/15 06:25:00,604,
HBpb,004,2023/01/15 07:25:00,604,
HBpb,004,2023/01/15 08:25:00,604,
HBpb,004,2023/01/15 09:25:00,604,
HBpb,004,2023/01/15 10:25:00,604,
HBpb,004,2023/01/15 11:25:00,605,
HBpb,004,2023/01/15 12:25:00,604,
HBpb,004,2023/01/15 13:25:00,605,
HBpb,004,2023/01/15 14:25:00,605,
HBpb,004,2023/01/15 15:25:00,604,
HBpb,004,2023/01/15 16:25:00,605,
HBpb,004,2023/01/15 17:25:00,604,
HBpb,004,2023/01/15 18:25:00,604,
HBpb,004,2023/01/15 19:25:00,604,
HBpb,004,2023/01/15 20:25:00,605,
HBpb,004,2023/01/15 21:25:00,605,
HBpb,004,2023/01/15 22:25:00,605,
HBpb,004,2023/01/15 23:25:00,606,
HBpb,004,2023/01/16 00:25:00,606,
HBpb,004,2023/01/16 01:25:00,607,
HBpb,004,2023/01/16 03:25:00,608,
HBpb,004,2023/01/16 04:25:00,608,
HBpb,004,2023/01/16 05:25:00,608,
HBpb,004,2023/01/16 06:25:00,609,
HBpb,004,2023/01/16 07:25:00,610,
HBpb,004,2023/01/16 08:25:00,610,
HBpb,004,2023/01/16 09:25:00,610,
HBpb,004,2023/01/16 10:25:00,611,
HBpb,004,2023/01/16 11:25:00,611,
HBpb,004,2023/01/16 13:25:00,611,
HBpb,004,2023/01/16 14:25:00,611,
HBpb,004,2023/01/16 15:25:00,612,
HBpb,004,2023/01/16 16:25:00,612,
HBpb,004,2023/01/16 17:25:00,612,
HBpb,004,2023/01/16 18:25:00,611,
HBpb,004,2023/01/16 19:25:00,611,
HBpb,004,2023/01/16 20:25:00,611,
HBpb,004,2023/01/16 21:25:00,611,
HBpb,004,2023/01/16 22:25:00,611,
HBpb,004,2023/01/16 23:25:00,611,
HBpb,004,2023/01/17 00:25:00,611,
HBpb,004,2023/01/17 01:25:00,611,
HBpb,004,2023/01/17 02:25:00,611,
HBpb,004,2023/01/17 03:25:00,611,
HBpb,004,2023/01/17 04:25:00,611,
HBpb,004,2023/01/17 05:25:00,611,
HBpb,004,2023/01/17 06:25:00,612,
HBpb,004,2023/01/17 07:25:00,612,
HBpb,004,2023/01/17 08:25:00,612,
HBpb,004,2023/01/17 09:25:00,612,
