STRESS,Time serie name,X COORD,Y COORD,KNMI location code:555, PREC in meter per day from 8:00 preceding day to 8:00 present date
PREC,555_Kootwijk,0,0

DATE,VALUE (meter per day)
3-7-1951  08:00,  0.000000
4-7-1951  08:00,  0.001000
5-7-1951  08:00,  0.011000
6-7-1951  08:00,  0.000000
7-7-1951  08:00,  0.000000
8-7-1951  08:00,  0.000000
9-7-1951  08:00,  0.009200
10-7-1951  08:00,  0.001300
11-7-1951  08:00,  0.008000
12-7-1951  08:00,  0.008500
13-7-1951  08:00,  0.000200
14-7-1951  08:00,  0.000000
15-7-1951  08:00,  0.006500
16-7-1951  08:00,  0.000000
17-7-1951  08:00,  0.000000
18-7-1951  08:00,  0.000000
19-7-1951  08:00,  0.000800
20-7-1951  08:00,  0.000000
21-7-1951  08:00,  0.000000
22-7-1951  08:00,  0.000000
23-7-1951  08:00,  0.007500
24-7-1951  08:00,  0.019500
25-7-1951  08:00,  0.005000
26-7-1951  08:00,  0.005500
27-7-1951  08:00,  0.000000
28-7-1951  08:00,  0.000000
29-7-1951  08:00,  0.000000
30-7-1951  08:00,  0.000000
31-7-1951  08:00,  0.000000
1-8-1951  08:00,  0.013000
2-8-1951  08:00,  0.005500
3-8-1951  08:00,  0.000000
4-8-1951  08:00,  0.037500
5-8-1951  08:00,  0.004000
6-8-1951  08:00,  0.001300
7-8-1951  08:00,  0.007500
8-8-1951  08:00,  0.004500
9-8-1951  08:00,  0.001700
10-8-1951  08:00,  0.008500
11-8-1951  08:00,  0.000400
12-8-1951  08:00,  0.004500
13-8-1951  08:00,  0.003700
14-8-1951  08:00,  0.002800
15-8-1951  08:00,  0.004500
16-8-1951  08:00,  0.001300
17-8-1951  08:00,  0.000000
18-8-1951  08:00,  0.005000
19-8-1951  08:00,  0.000000
20-8-1951  08:00,  0.005500
21-8-1951  08:00,  0.002500
22-8-1951  08:00,  0.000000
23-8-1951  08:00,  0.000000
24-8-1951  08:00,  0.000000
25-8-1951  08:00,  0.000000
26-8-1951  08:00,  0.000000
27-8-1951  08:00,  0.000000
28-8-1951  08:00,  0.007500
29-8-1951  08:00,  0.002400
30-8-1951  08:00,  0.009000
31-8-1951  08:00,  0.003300
1-9-1951  08:00,  0.004500
2-9-1951  08:00,  0.011000
3-9-1951  08:00,  0.010500
4-9-1951  08:00,  0.000000
5-9-1951  08:00,  0.000000
6-9-1951  08:00,  0.000000
7-9-1951  08:00,  0.000000
8-9-1951  08:00,  0.000000
9-9-1951  08:00,  0.000000
10-9-1951  08:00,  0.000000
11-9-1951  08:00,  0.000300
12-9-1951  08:00,  0.003000
13-9-1951  08:00,  0.000000
14-9-1951  08:00,  0.001400
15-9-1951  08:00,  0.000000
16-9-1951  08:00,  0.000000
17-9-1951  08:00,  0.004000
18-9-1951  08:00,  0.003500
19-9-1951  08:00,  0.009000
20-9-1951  08:00,  0.004500
21-9-1951  08:00,  0.000000
22-9-1951  08:00,  0.000000
23-9-1951  08:00,  0.000000
24-9-1951  08:00,  0.003000
25-9-1951  08:00,  0.000000
26-9-1951  08:00,  0.000000
27-9-1951  08:00,  0.000300
28-9-1951  08:00,  0.000000
29-9-1951  08:00,  0.002500
30-9-1951  08:00,  0.000000
1-10-1951  08:00,  0.000000
2-10-1951  08:00,  0.000000
3-10-1951  08:00,  0.000000
4-10-1951  08:00,  0.000000
5-10-1951  08:00,  0.000000
6-10-1951  08:00,  0.000000
7-10-1951  08:00,  0.000000
8-10-1951  08:00,  0.000000
9-10-1951  08:00,  0.000000
10-10-1951  08:00,  0.000000
11-10-1951  08:00,  0.000000
12-10-1951  08:00,  0.000000
13-10-1951  08:00,  0.000000
14-10-1951  08:00,  0.000000
15-10-1951  08:00,  0.000000
16-10-1951  08:00,  0.000000
17-10-1951  08:00,  0.000000
18-10-1951  08:00,  0.000300
19-10-1951  08:00,  0.000000
20-10-1951  08:00,  0.000000
21-10-1951  08:00,  0.000000
22-10-1951  08:00,  0.005500
23-10-1951  08:00,  0.000000
24-10-1951  08:00,  0.000000
25-10-1951  08:00,  0.000000
26-10-1951  08:00,  0.000000
27-10-1951  08:00,  0.000000
28-10-1951  08:00,  0.000000
29-10-1951  08:00,  0.000000
30-10-1951  08:00,  0.000200
31-10-1951  08:00,  0.005000
1-11-1951  08:00,  0.002300
2-11-1951  08:00,  0.000000
3-11-1951  08:00,  0.005500
4-11-1951  08:00,  0.000000
5-11-1951  08:00,  0.000600
6-11-1951  08:00,  0.000000
7-11-1951  08:00,  0.000700
8-11-1951  08:00,  0.017500
9-11-1951  08:00,  0.000000
10-11-1951  08:00,  0.000500
11-11-1951  08:00,  0.006000
12-11-1951  08:00,  0.000000
13-11-1951  08:00,  0.000400
14-11-1951  08:00,  0.010500
15-11-1951  08:00,  0.001000
16-11-1951  08:00,  0.002000
17-11-1951  08:00,  0.010000
18-11-1951  08:00,  0.002000
19-11-1951  08:00,  0.001300
20-11-1951  08:00,  0.002800
21-11-1951  08:00,  0.008000
22-11-1951  08:00,  0.009500
23-11-1951  08:00,  0.011000
24-11-1951  08:00,  0.003500
25-11-1951  08:00,  0.013500
26-11-1951  08:00,  0.013000
27-11-1951  08:00,  0.002300
28-11-1951  08:00,  0.002000
29-11-1951  08:00,  0.005500
30-11-1951  08:00,  0.007000
1-12-1951  08:00,  0.000600
2-12-1951  08:00,  0.000000
3-12-1951  08:00,  0.000000
4-12-1951  08:00,  0.005000
5-12-1951  08:00,  0.000500
6-12-1951  08:00,  0.000300
7-12-1951  08:00,  0.011000
8-12-1951  08:00,  0.000000
9-12-1951  08:00,  0.009500
10-12-1951  08:00,  0.017500
11-12-1951  08:00,  0.002500
12-12-1951  08:00,  0.000000
13-12-1951  08:00,  0.000000
14-12-1951  08:00,  0.000000
15-12-1951  08:00,  0.000000
16-12-1951  08:00,  0.003000
17-12-1951  08:00,  0.001500
18-12-1951  08:00,  0.000000
19-12-1951  08:00,  0.000000
20-12-1951  08:00,  0.000000
21-12-1951  08:00,  0.000000
22-12-1951  08:00,  0.000200
23-12-1951  08:00,  0.001500
24-12-1951  08:00,  0.000000
25-12-1951  08:00,  0.014500
